x_length,laser_off,laser_on,dV
0.0000E+00,-3.8117E-01,-3.8452E-01,-3.3460E-03
1.0000E-01,-3.8016E-01,-3.7874E-01,1.4195E-03
2.0000E-01,-3.7803E-01,-3.7580E-01,2.2307E-03
3.0000E-01,-3.6880E-01,-3.6738E-01,1.4195E-03
4.0000E-01,-3.6333E-01,-3.6403E-01,-7.0976E-04
5.0000E-01,-3.5947E-01,-3.5673E-01,2.7377E-03
6.0000E-01,-3.5278E-01,-3.5481E-01,-2.0279E-03
7.0000E-01,-3.4872E-01,-3.4609E-01,2.6363E-03
8.0000E-01,-3.4142E-01,-3.3777E-01,3.6502E-03
9.0000E-01,-3.3879E-01,-3.3950E-01,-7.0976E-04
1.0000E+00,-3.3747E-01,-3.3899E-01,-1.5209E-03
1.1000E+00,-3.3554E-01,-3.3686E-01,-1.3181E-03
1.2000E+00,-3.3372E-01,-3.3088E-01,2.8391E-03
1.3000E+00,-3.3220E-01,-3.3068E-01,1.5209E-03
1.4000E+00,-3.3291E-01,-3.3007E-01,2.8391E-03
1.5000E+00,-3.2865E-01,-3.2753E-01,1.1153E-03
1.6000E+00,-3.2743E-01,-3.1902E-01,8.4158E-03
1.7000E+00,-3.2033E-01,-3.1770E-01,2.6363E-03
1.8000E+00,-3.1962E-01,-3.2155E-01,-1.9265E-03
1.9000E+00,-3.2307E-01,-3.1932E-01,3.7516E-03
2.0000E+00,-3.1841E-01,-3.1962E-01,-1.2167E-03
2.1000E+00,-3.1810E-01,-3.1668E-01,1.4195E-03
2.2000E+00,-3.1678E-01,-3.1608E-01,7.0976E-04
2.3000E+00,-3.1749E-01,-3.1678E-01,7.0976E-04
2.4000E+00,-3.1334E-01,-3.0979E-01,3.5488E-03
2.5000E+00,-3.1445E-01,-3.1253E-01,1.9265E-03
2.6000E+00,-3.1455E-01,-3.1283E-01,1.7237E-03
2.7000E+00,-3.1557E-01,-3.0908E-01,6.4893E-03
2.8000E+00,-3.1212E-01,-3.1212E-01,0.0000E+00
2.9000E+00,-3.1415E-01,-3.1202E-01,2.1293E-03
3.0000E+00,-3.1668E-01,-3.1486E-01,1.8251E-03
3.1000E+00,-3.1749E-01,-3.1476E-01,2.7377E-03
3.2000E+00,-3.1658E-01,-3.1111E-01,5.4753E-03
3.3000E+00,-3.1172E-01,-3.1030E-01,1.4195E-03
3.4000E+00,-3.0999E-01,-3.1030E-01,-3.0418E-04
3.5000E+00,-3.1131E-01,-3.1090E-01,4.0558E-04
3.6000E+00,-3.1354E-01,-3.1141E-01,2.1293E-03
3.7000E+00,-3.1364E-01,-3.1070E-01,2.9404E-03
3.8000E+00,-3.0817E-01,-3.0452E-01,3.6502E-03
3.9000E+00,-3.0300E-01,-3.0401E-01,-1.0139E-03
4.0000E+00,-3.0543E-01,-3.0411E-01,1.3181E-03
4.1000E+00,-3.0300E-01,-3.0036E-01,2.6363E-03
4.2000E+00,-2.9955E-01,-3.0056E-01,-1.0139E-03
4.3000E+00,-2.9864E-01,-2.9742E-01,1.2167E-03
4.4000E+00,-2.9559E-01,-2.9499E-01,6.0837E-04
