x_length,laser_off,laser_on,dV
0.0000E+00,8.1190E-02,8.0378E-02,-8.1116E-04
1.0000E-01,8.0277E-02,8.0378E-02,1.0139E-04
2.0000E-01,8.2305E-02,8.2508E-02,2.0279E-04
3.0000E-01,7.6424E-02,7.6018E-02,-4.0558E-04
4.0000E-01,6.8110E-02,6.7907E-02,-2.0279E-04
5.0000E-01,5.0974E-02,4.8236E-02,-2.7377E-03
6.0000E-01,8.4231E-02,8.7780E-02,3.5488E-03
7.0000E-01,8.9200E-02,8.7577E-02,-1.6223E-03
8.0000E-01,8.9808E-02,8.9707E-02,-1.0139E-04
9.0000E-01,9.3255E-02,9.2546E-02,-7.0976E-04
1.0000E+00,9.3965E-02,9.3255E-02,-7.0976E-04
1.1000E+00,9.4776E-02,9.3560E-02,-1.2167E-03
1.2000E+00,9.4269E-02,9.4574E-02,3.0418E-04
1.3000E+00,9.3458E-02,9.5081E-02,1.6223E-03
1.4000E+00,9.5283E-02,9.6297E-02,1.0139E-03
1.5000E+00,9.7717E-02,9.5588E-02,-2.1293E-03
1.6000E+00,1.0035E-01,9.9948E-02,-4.0558E-04
1.7000E+00,1.0106E-01,9.9035E-02,-2.0279E-03
1.8000E+00,9.7210E-02,9.7210E-02,0.0000E+00
1.9000E+00,9.3458E-02,9.4269E-02,8.1116E-04
2.0000E+00,9.0518E-02,9.3661E-02,3.1432E-03
2.1000E+00,8.9909E-02,9.1228E-02,1.3181E-03
2.2000E+00,9.0416E-02,8.9402E-02,-1.0139E-03
2.3000E+00,9.0315E-02,8.8693E-02,-1.6223E-03
2.4000E+00,9.1329E-02,9.0315E-02,-1.0139E-03
2.5000E+00,8.8287E-02,8.9200E-02,9.1255E-04
2.6000E+00,8.9909E-02,8.8287E-02,-1.6223E-03
2.7000E+00,8.8084E-02,8.7476E-02,-6.0837E-04
2.8000E+00,8.9808E-02,8.8287E-02,-1.5209E-03
2.9000E+00,8.8186E-02,8.8186E-02,2.7756E-17
3.0000E+00,8.6361E-02,8.5651E-02,-7.0976E-04
3.1000E+00,8.4333E-02,8.4130E-02,-2.0279E-04
3.2000E+00,7.9162E-02,7.8655E-02,-5.0697E-04
3.3000E+00,7.0644E-02,7.0442E-02,-2.0279E-04
3.4000E+00,6.4764E-02,6.5068E-02,3.0418E-04
3.5000E+00,4.6208E-02,4.6310E-02,1.0139E-04
3.6000E+00,1.7716E-02,1.5993E-02,-1.7237E-03
3.7000E+00,2.0657E-02,2.2178E-02,1.5209E-03
3.8000E+00,2.2279E-02,2.1468E-02,-8.1116E-04
3.9000E+00,2.3395E-02,2.4307E-02,9.1255E-04
4.0000E+00,2.8667E-02,2.8971E-02,3.0418E-04
4.1000E+00,4.2457E-02,4.4383E-02,1.9265E-03
4.2000E+00,4.6411E-02,4.7324E-02,9.1255E-04
4.3000E+00,4.6411E-02,4.5600E-02,-8.1116E-04
4.4000E+00,4.1443E-02,3.8908E-02,-2.5349E-03
4.5000E+00,3.4649E-02,3.2520E-02,-2.1293E-03
4.6000E+00,2.9884E-02,3.0492E-02,6.0837E-04
4.7000E+00,3.3331E-02,3.1810E-02,-1.5209E-03
4.8000E+00,3.4447E-02,3.5765E-02,1.3181E-03
4.9000E+00,4.2254E-02,4.1646E-02,-6.0837E-04
5.0000E+00,4.5600E-02,4.3978E-02,-1.6223E-03
5.1000E+00,4.6208E-02,4.6208E-02,6.9389E-18
5.2000E+00,4.7121E-02,4.7324E-02,2.0279E-04
5.3000E+00,4.5904E-02,4.5296E-02,-6.0837E-04
5.4000E+00,4.6006E-02,4.5194E-02,-8.1116E-04
5.5000E+00,4.3978E-02,4.6006E-02,2.0279E-03
5.6000E+00,4.4687E-02,4.2862E-02,-1.8251E-03
5.7000E+00,3.9212E-02,3.6677E-02,-2.5349E-03
5.8000E+00,3.3838E-02,3.4041E-02,2.0279E-04
5.9000E+00,3.0695E-02,2.9884E-02,-8.1116E-04
6.0000E+00,2.7349E-02,2.6842E-02,-5.0697E-04
6.1000E+00,3.4142E-02,3.2317E-02,-1.8251E-03
6.2000E+00,3.6272E-02,3.8097E-02,1.8251E-03
6.3000E+00,4.0226E-02,4.0226E-02,-6.9389E-18
6.4000E+00,4.5093E-02,4.6411E-02,1.3181E-03
6.5000E+00,4.6715E-02,4.2355E-02,-4.3600E-03
6.6000E+00,4.8540E-02,4.8236E-02,-3.0418E-04
6.7000E+00,5.3103E-02,5.4928E-02,1.8251E-03
6.8000E+00,5.1988E-02,5.5131E-02,3.1432E-03
6.9000E+00,5.7463E-02,5.9187E-02,1.7237E-03
7.0000E+00,5.9998E-02,5.6246E-02,-3.7516E-03
7.1000E+00,5.5334E-02,5.4928E-02,-4.0558E-04
7.2000E+00,4.7932E-02,5.1481E-02,3.5488E-03
7.3000E+00,4.5499E-02,4.3978E-02,-1.5209E-03
7.4000E+00,4.0733E-02,4.5701E-02,4.9683E-03
7.5000E+00,3.9313E-02,3.7387E-02,-1.9265E-03
7.6000E+00,2.6741E-02,3.1303E-02,4.5628E-03
7.7000E+00,1.9744E-02,1.8325E-02,-1.4195E-03
7.8000E+00,7.8811E-03,6.0560E-03,-1.8251E-03
7.9000E+00,2.7100E-03,8.8487E-04,-1.8251E-03
8.0000E+00,5.6504E-03,4.0281E-03,-1.6223E-03
8.1000E+00,1.0213E-02,1.0315E-02,1.0139E-04
8.2000E+00,1.4370E-02,1.5283E-02,9.1255E-04
8.3000E+00,1.9947E-02,1.9440E-02,-5.0697E-04
8.4000E+00,2.3901E-02,2.4307E-02,4.0558E-04
8.5000E+00,2.6031E-02,2.7248E-02,1.2167E-03
8.6000E+00,2.9174E-02,2.7653E-02,-1.5209E-03
8.7000E+00,2.6538E-02,2.9478E-02,2.9404E-03
8.8000E+00,2.3901E-02,2.2583E-02,-1.3181E-03
8.9000E+00,2.3699E-02,2.4408E-02,7.0976E-04
9.0000E+00,2.5321E-02,2.4510E-02,-8.1116E-04
9.1000E+00,3.0695E-02,2.8870E-02,-1.8251E-03
9.2000E+00,3.1303E-02,3.3838E-02,2.5349E-03
9.3000E+00,3.9009E-02,4.0733E-02,1.7237E-03
9.4000E+00,4.5803E-02,4.4890E-02,-9.1255E-04
9.5000E+00,4.9960E-02,4.9250E-02,-7.0976E-04
9.6000E+00,5.4928E-02,5.7767E-02,2.8391E-03
9.7000E+00,5.5030E-02,5.4219E-02,-8.1116E-04
9.8000E+00,5.2596E-02,5.2191E-02,-4.0558E-04
9.9000E+00,4.9352E-02,4.6817E-02,-2.5349E-03
