x_length,laser_off,laser_on,dV
0.0000E+00,2.6999E-01,2.7100E-01,1.0139E-03
1.0000E-01,2.7110E-01,2.6806E-01,-3.0418E-03
2.0000E-01,2.6715E-01,2.6938E-01,2.2307E-03
3.0000E-01,2.6694E-01,2.6755E-01,6.0837E-04
4.0000E-01,2.6958E-01,2.6765E-01,-1.9265E-03
5.0000E-01,2.6867E-01,2.6928E-01,6.0837E-04
6.0000E-01,2.6938E-01,2.7049E-01,1.1153E-03
7.0000E-01,2.6847E-01,2.6745E-01,-1.0139E-03
8.0000E-01,2.7100E-01,2.7262E-01,1.6223E-03
9.0000E-01,2.6897E-01,2.6887E-01,-1.0139E-04
1.0000E+00,2.6705E-01,2.6735E-01,3.0418E-04
1.1000E+00,2.6664E-01,2.6654E-01,-1.0139E-04
1.2000E+00,2.6907E-01,2.6816E-01,-9.1255E-04
1.3000E+00,2.6867E-01,2.6603E-01,-2.6363E-03
1.4000E+00,2.7110E-01,2.7151E-01,4.0558E-04
1.5000E+00,2.7252E-01,2.6999E-01,-2.5349E-03
1.6000E+00,2.6928E-01,2.6816E-01,-1.1153E-03
1.7000E+00,2.7039E-01,2.7171E-01,1.3181E-03
1.8000E+00,2.7090E-01,2.7323E-01,2.3321E-03
1.9000E+00,2.7039E-01,2.7201E-01,1.6223E-03
2.0000E+00,2.7465E-01,2.7404E-01,-6.0837E-04
2.1000E+00,2.7364E-01,2.7212E-01,-1.5209E-03
2.2000E+00,2.7556E-01,2.7637E-01,8.1116E-04
2.3000E+00,2.7354E-01,2.7343E-01,-1.0139E-04
2.4000E+00,2.7283E-01,2.7759E-01,4.7656E-03
2.5000E+00,2.7090E-01,2.6958E-01,-1.3181E-03
2.6000E+00,2.7009E-01,2.6989E-01,-2.0279E-04
2.7000E+00,2.7181E-01,2.6877E-01,-3.0418E-03
2.8000E+00,2.6978E-01,2.6816E-01,-1.6223E-03
2.9000E+00,2.7120E-01,2.7414E-01,2.9404E-03
3.0000E+00,2.7465E-01,2.7384E-01,-8.1116E-04
3.1000E+00,2.7597E-01,2.7688E-01,9.1255E-04
3.2000E+00,2.7617E-01,2.7749E-01,1.3181E-03
3.3000E+00,2.7394E-01,2.7972E-01,5.7795E-03
3.4000E+00,2.7972E-01,2.8195E-01,2.2307E-03
3.5000E+00,2.8408E-01,2.8702E-01,2.9404E-03
