x_length,laser_off,laser_on,dV
0.0000E+00,-4.5194E-01,-4.4211E-01,9.8353E-03
1.0000E-01,-4.3826E-01,-4.3045E-01,7.8074E-03
2.0000E-01,-4.3744E-01,-4.3805E-01,-6.0837E-04
3.0000E-01,-4.3582E-01,-4.3653E-01,-7.0976E-04
4.0000E-01,-4.3947E-01,-4.4343E-01,-3.9544E-03
5.0000E-01,-4.3744E-01,-4.3968E-01,-2.2307E-03
6.0000E-01,-4.4393E-01,-4.3724E-01,6.6921E-03
7.0000E-01,-4.3927E-01,-4.3988E-01,-6.0837E-04
8.0000E-01,-4.4272E-01,-4.3694E-01,5.7795E-03
9.0000E-01,-4.3957E-01,-4.3694E-01,2.6363E-03
1.0000E+00,-4.2497E-01,-4.2436E-01,6.0837E-04
1.1000E+00,-4.1362E-01,-4.2011E-01,-6.4893E-03
1.2000E+00,-4.1341E-01,-4.1433E-01,-9.1255E-04
1.3000E+00,-4.1078E-01,-4.1575E-01,-4.9683E-03
1.4000E+00,-4.1544E-01,-4.1524E-01,2.0279E-04
1.5000E+00,-4.1737E-01,-4.2305E-01,-5.6781E-03
1.6000E+00,-4.3339E-01,-4.3511E-01,-1.7237E-03
1.7000E+00,-4.4353E-01,-4.4120E-01,2.3321E-03
1.8000E+00,-4.5762E-01,-4.5924E-01,-1.6223E-03
1.9000E+00,-4.6878E-01,-4.6665E-01,2.1293E-03
2.0000E+00,-4.7415E-01,-4.7506E-01,-9.1255E-04
2.1000E+00,-4.7912E-01,-4.7932E-01,-2.0279E-04
2.2000E+00,-4.8581E-01,-4.8571E-01,1.0139E-04
2.3000E+00,-4.8186E-01,-4.8419E-01,-2.3321E-03
2.4000E+00,-4.8500E-01,-4.8743E-01,-2.4335E-03
2.5000E+00,-4.8388E-01,-4.8642E-01,-2.5349E-03
2.6000E+00,-4.8480E-01,-4.7902E-01,5.7795E-03
2.7000E+00,-4.8267E-01,-4.7445E-01,8.2130E-03
2.8000E+00,-4.6756E-01,-4.7334E-01,-5.7795E-03
2.9000E+00,-4.7841E-01,-4.7810E-01,3.0418E-04
3.0000E+00,-4.7334E-01,-4.7303E-01,3.0418E-04
3.1000E+00,-4.6878E-01,-4.6766E-01,1.1153E-03
3.2000E+00,-4.6705E-01,-4.7658E-01,-9.5311E-03
3.3000E+00,-4.6604E-01,-4.7212E-01,-6.0837E-03
3.4000E+00,-4.6543E-01,-4.6604E-01,-6.0837E-04
3.5000E+00,-4.6766E-01,-4.7040E-01,-2.7377E-03
3.6000E+00,-4.6077E-01,-4.6594E-01,-5.1711E-03
3.7000E+00,-4.4180E-01,-4.5042E-01,-8.6186E-03
3.8000E+00,-4.4657E-01,-4.5651E-01,-9.9367E-03
3.9000E+00,-4.5093E-01,-4.6046E-01,-9.5311E-03
4.0000E+00,-4.5367E-01,-4.6168E-01,-8.0102E-03
4.1000E+00,-4.4708E-01,-4.6127E-01,-1.4195E-02
4.2000E+00,-4.5194E-01,-4.6320E-01,-1.1255E-02
4.3000E+00,-4.4961E-01,-4.6097E-01,-1.1356E-02
4.4000E+00,-4.4292E-01,-4.6198E-01,-1.9062E-02
4.5000E+00,-4.5002E-01,-4.6340E-01,-1.3384E-02
4.6000E+00,-4.5123E-01,-4.6553E-01,-1.4297E-02
4.7000E+00,-4.4140E-01,-4.5357E-01,-1.2167E-02
4.8000E+00,-4.4322E-01,-4.5651E-01,-1.3283E-02
4.9000E+00,-4.4292E-01,-4.6442E-01,-2.1496E-02
5.0000E+00,-4.3329E-01,-4.5144E-01,-1.8150E-02
5.1000E+00,-4.1656E-01,-4.4028E-01,-2.3726E-02
5.2000E+00,-4.1220E-01,-4.3278E-01,-2.0583E-02
5.3000E+00,-4.1433E-01,-4.3379E-01,-1.9468E-02
5.4000E+00,-4.1230E-01,-4.4241E-01,-3.0114E-02
5.5000E+00,-4.2315E-01,-4.4606E-01,-2.2915E-02
5.6000E+00,-4.2102E-01,-4.3907E-01,-1.8048E-02
5.7000E+00,-4.2386E-01,-4.4485E-01,-2.0989E-02
5.8000E+00,-4.2923E-01,-4.4535E-01,-1.6122E-02
5.9000E+00,-4.2254E-01,-4.4282E-01,-2.0279E-02
6.0000E+00,-4.2132E-01,-4.4880E-01,-2.7478E-02
6.1000E+00,-4.3734E-01,-4.5002E-01,-1.2674E-02
6.2000E+00,-4.2731E-01,-4.4667E-01,-1.9366E-02
6.3000E+00,-4.2011E-01,-4.3167E-01,-1.1559E-02
6.4000E+00,-4.1199E-01,-4.1757E-01,-5.5767E-03
6.5000E+00,-3.9587E-01,-4.0307E-01,-7.1990E-03
6.6000E+00,-3.7641E-01,-3.9344E-01,-1.7034E-02
6.7000E+00,-3.7428E-01,-3.9050E-01,-1.6223E-02
6.8000E+00,-3.7833E-01,-3.8786E-01,-9.5311E-03
6.9000E+00,-3.7458E-01,-3.8056E-01,-5.9823E-03
7.0000E+00,-3.8036E-01,-3.7985E-01,5.0697E-04
7.1000E+00,-3.7275E-01,-3.7630E-01,-3.5488E-03
7.2000E+00,-3.7235E-01,-3.6505E-01,7.3004E-03
7.3000E+00,-3.6870E-01,-3.7407E-01,-5.3739E-03
7.4000E+00,-3.6961E-01,-3.7113E-01,-1.5209E-03
7.5000E+00,-3.7914E-01,-3.8492E-01,-5.7795E-03
7.6000E+00,-3.7194E-01,-3.7103E-01,9.1255E-04
7.7000E+00,-3.7590E-01,-3.7073E-01,5.1711E-03
7.8000E+00,-3.7458E-01,-3.7468E-01,-1.0139E-04
7.9000E+00,-3.7245E-01,-3.6951E-01,2.9404E-03
8.0000E+00,-3.7042E-01,-3.7205E-01,-1.6223E-03
8.1000E+00,-3.6150E-01,-3.5744E-01,4.0558E-03
8.2000E+00,-3.5613E-01,-3.6059E-01,-4.4614E-03
8.3000E+00,-3.4639E-01,-3.4365E-01,2.7377E-03
8.4000E+00,-3.4142E-01,-3.4132E-01,1.0139E-04
8.5000E+00,-3.4568E-01,-3.4619E-01,-5.0697E-04
8.6000E+00,-3.5511E-01,-3.5704E-01,-1.9265E-03
8.7000E+00,-3.5653E-01,-3.5562E-01,9.1255E-04
8.8000E+00,-3.6079E-01,-3.6180E-01,-1.0139E-03
8.9000E+00,-3.7417E-01,-3.7174E-01,2.4335E-03
9.0000E+00,-3.7083E-01,-3.7346E-01,-2.6363E-03
