x_length,laser_off,laser_on,dV
0.0000E+00,-5.1440E-01,-5.0619E-01,8.2130E-03
1.0000E-01,-5.0822E-01,-5.0670E-01,1.5209E-03
2.0000E-01,-5.1481E-01,-5.2424E-01,-9.4297E-03
3.0000E-01,-5.1491E-01,-5.2393E-01,-9.0241E-03
4.0000E-01,-5.1471E-01,-5.1704E-01,-2.3321E-03
5.0000E-01,-5.0964E-01,-5.0264E-01,6.9962E-03
6.0000E-01,-4.9909E-01,-4.9788E-01,1.2167E-03
7.0000E-01,-5.0132E-01,-4.9859E-01,2.7377E-03
8.0000E-01,-4.9828E-01,-4.9189E-01,6.3879E-03
9.0000E-01,-4.9129E-01,-4.9270E-01,-1.4195E-03
1.0000E+00,-4.8733E-01,-4.9230E-01,-4.9683E-03
1.1000E+00,-5.0447E-01,-5.0660E-01,-2.1293E-03
1.2000E+00,-5.0406E-01,-5.0132E-01,2.7377E-03
1.3000E+00,-5.0264E-01,-5.0538E-01,-2.7377E-03
1.4000E+00,-5.0518E-01,-5.0822E-01,-3.0418E-03
1.5000E+00,-5.1917E-01,-5.2170E-01,-2.5349E-03
1.6000E+00,-5.2049E-01,-5.1339E-01,7.0976E-03
1.7000E+00,-5.2758E-01,-5.2383E-01,3.7516E-03
1.8000E+00,-5.3813E-01,-5.3620E-01,1.9265E-03
1.9000E+00,-5.3489E-01,-5.3093E-01,3.9544E-03
2.0000E+00,-5.3458E-01,-5.3255E-01,2.0279E-03
2.1000E+00,-5.3184E-01,-5.2819E-01,3.6502E-03
2.2000E+00,-5.1724E-01,-5.1978E-01,-2.5349E-03
2.3000E+00,-5.1663E-01,-5.2018E-01,-3.5488E-03
2.4000E+00,-5.1724E-01,-5.1390E-01,3.3460E-03
2.5000E+00,-4.8956E-01,-4.9433E-01,-4.7656E-03
2.6000E+00,-4.8084E-01,-4.7892E-01,1.9265E-03
2.7000E+00,-4.7070E-01,-4.6634E-01,4.3600E-03
2.8000E+00,-4.5762E-01,-4.6036E-01,-2.7377E-03
2.9000E+00,-4.6959E-01,-4.6675E-01,2.8391E-03
3.0000E+00,-4.7709E-01,-4.7871E-01,-1.6223E-03
3.1000E+00,-4.6756E-01,-4.6654E-01,1.0139E-03
3.2000E+00,-4.6360E-01,-4.6715E-01,-3.5488E-03
3.3000E+00,-4.7324E-01,-4.5975E-01,1.3486E-02
3.4000E+00,-4.6492E-01,-4.6087E-01,4.0558E-03
3.5000E+00,-4.5468E-01,-4.5002E-01,4.6642E-03
3.6000E+00,-4.5478E-01,-4.4779E-01,6.9962E-03
3.7000E+00,-4.5093E-01,-4.5407E-01,-3.1432E-03
3.8000E+00,-4.6026E-01,-4.6036E-01,-1.0139E-04
3.9000E+00,-4.5052E-01,-4.5610E-01,-5.5767E-03
4.0000E+00,-4.5347E-01,-4.5772E-01,-4.2586E-03
4.1000E+00,-4.4900E-01,-4.5245E-01,-3.4474E-03
4.2000E+00,-4.3836E-01,-4.4353E-01,-5.1711E-03
4.3000E+00,-4.3724E-01,-4.4525E-01,-8.0102E-03
4.4000E+00,-4.3511E-01,-4.4241E-01,-7.3004E-03
4.5000E+00,-4.3197E-01,-4.4130E-01,-9.3283E-03
4.6000E+00,-4.2832E-01,-4.2903E-01,-7.0976E-04
4.7000E+00,-4.2274E-01,-4.3450E-01,-1.1762E-02
4.8000E+00,-4.2720E-01,-4.3603E-01,-8.8213E-03
4.9000E+00,-4.2051E-01,-4.3755E-01,-1.7034E-02
5.0000E+00,-4.2406E-01,-4.3521E-01,-1.1153E-02
5.1000E+00,-4.1463E-01,-4.2974E-01,-1.5108E-02
5.2000E+00,-4.1443E-01,-4.2578E-01,-1.1356E-02
5.3000E+00,-4.1037E-01,-4.2507E-01,-1.4702E-02
5.4000E+00,-3.9243E-01,-4.0753E-01,-1.5108E-02
5.5000E+00,-3.9780E-01,-4.1412E-01,-1.6325E-02
5.6000E+00,-3.9638E-01,-4.1412E-01,-1.7744E-02
5.7000E+00,-3.9668E-01,-4.1169E-01,-1.5006E-02
5.8000E+00,-3.9192E-01,-4.0733E-01,-1.5412E-02
5.9000E+00,-4.0490E-01,-4.1544E-01,-1.0545E-02
6.0000E+00,-4.0784E-01,-4.1960E-01,-1.1762E-02
6.1000E+00,-4.1727E-01,-4.1960E-01,-2.3321E-03
6.2000E+00,-4.1899E-01,-4.2082E-01,-1.8251E-03
6.3000E+00,-4.1392E-01,-4.2893E-01,-1.5006E-02
6.4000E+00,-4.2731E-01,-4.3886E-01,-1.1559E-02
6.5000E+00,-4.4728E-01,-4.5164E-01,-4.3600E-03
6.6000E+00,-4.5772E-01,-4.6736E-01,-9.6325E-03
6.7000E+00,-4.6756E-01,-4.7577E-01,-8.2130E-03
6.8000E+00,-4.7902E-01,-4.7699E-01,2.0279E-03
6.9000E+00,-4.8469E-01,-4.9139E-01,-6.6921E-03
7.0000E+00,-4.9230E-01,-5.0031E-01,-8.0102E-03
7.1000E+00,-5.0710E-01,-5.0893E-01,-1.8251E-03
7.2000E+00,-5.0731E-01,-5.0487E-01,2.4335E-03
7.3000E+00,-5.0254E-01,-5.0203E-01,5.0697E-04
7.4000E+00,-5.0599E-01,-5.0305E-01,2.9404E-03
7.5000E+00,-4.9818E-01,-4.8997E-01,8.2130E-03
7.6000E+00,-4.9412E-01,-4.9129E-01,2.8391E-03
7.7000E+00,-5.0031E-01,-4.9646E-01,3.8530E-03
7.8000E+00,-5.0700E-01,-4.9777E-01,9.2269E-03
7.9000E+00,-5.0802E-01,-5.1096E-01,-2.9404E-03
8.0000E+00,-5.2667E-01,-5.2140E-01,5.2725E-03
8.1000E+00,-5.2444E-01,-5.3053E-01,-6.0837E-03
8.2000E+00,-5.3032E-01,-5.3053E-01,-2.0279E-04
8.3000E+00,-5.4310E-01,-5.4320E-01,-1.0139E-04
8.4000E+00,-5.4685E-01,-5.4928E-01,-2.4335E-03
8.5000E+00,-5.4989E-01,-5.4310E-01,6.7934E-03
8.6000E+00,-5.4776E-01,-5.4736E-01,4.0558E-04
8.7000E+00,-5.4837E-01,-5.4705E-01,1.3181E-03
8.8000E+00,-5.4046E-01,-5.4898E-01,-8.5172E-03
8.9000E+00,-5.4604E-01,-5.4726E-01,-1.2167E-03
9.0000E+00,-5.5587E-01,-5.5567E-01,2.0279E-04
9.1000E+00,-5.5486E-01,-5.5881E-01,-3.9544E-03
9.2000E+00,-5.5172E-01,-5.5395E-01,-2.2307E-03
9.3000E+00,-5.6094E-01,-5.5628E-01,4.6642E-03
9.4000E+00,-5.5709E-01,-5.5638E-01,7.0976E-04
9.5000E+00,-5.6277E-01,-5.5851E-01,4.2586E-03
9.6000E+00,-5.5466E-01,-5.4999E-01,4.6642E-03
9.7000E+00,-5.4634E-01,-5.4655E-01,-2.0279E-04
9.8000E+00,-5.4046E-01,-5.4442E-01,-3.9544E-03
9.9000E+00,-5.4452E-01,-5.4624E-01,-1.7237E-03
