x_length,laser_off,laser_on,dV
0.0000E+00,-1.0834E+00,-1.0813E+00,2.1293E-03
1.0000E-01,-1.0753E+00,-1.0739E+00,1.4195E-03
2.0000E-01,-1.0614E+00,-1.0554E+00,5.9823E-03
3.0000E-01,-1.0625E+00,-1.0636E+00,-1.0139E-03
4.0000E-01,-1.0574E+00,-1.0621E+00,-4.7656E-03
5.0000E-01,-1.0561E+00,-1.0551E+00,9.1255E-04
6.0000E-01,-1.0576E+00,-1.0614E+00,-3.8530E-03
7.0000E-01,-1.0525E+00,-1.0559E+00,-3.3460E-03
8.0000E-01,-1.0553E+00,-1.0571E+00,-1.7237E-03
9.0000E-01,-1.0548E+00,-1.0551E+00,-3.0418E-04
1.0000E+00,-1.0478E+00,-1.0480E+00,-2.0279E-04
1.1000E+00,-1.0512E+00,-1.0481E+00,3.0418E-03
1.2000E+00,-1.0408E+00,-1.0361E+00,4.7656E-03
1.3000E+00,-1.0306E+00,-1.0281E+00,2.5349E-03
1.4000E+00,-1.0137E+00,-1.0111E+00,2.5349E-03
1.5000E+00,-9.9197E-01,-9.9684E-01,-4.8669E-03
1.6000E+00,-9.6814E-01,-9.7463E-01,-6.4893E-03
1.7000E+00,-9.6581E-01,-9.6439E-01,1.4195E-03
1.8000E+00,-9.5648E-01,-9.5517E-01,1.3181E-03
1.9000E+00,-9.7200E-01,-9.6885E-01,3.1432E-03
2.0000E+00,-9.7940E-01,-9.7970E-01,-3.0418E-04
2.1000E+00,-9.8599E-01,-9.8700E-01,-1.0139E-03
2.2000E+00,-1.0029E+00,-1.0033E+00,-4.0558E-04
2.3000E+00,-1.0192E+00,-1.0155E+00,3.7516E-03
2.4000E+00,-1.0081E+00,-1.0089E+00,-8.1116E-04
2.5000E+00,-1.0240E+00,-1.0179E+00,6.0837E-03
2.6000E+00,-1.0226E+00,-1.0289E+00,-6.2865E-03
2.7000E+00,-1.0228E+00,-1.0262E+00,-3.4474E-03
2.8000E+00,-1.0332E+00,-1.0337E+00,-5.0697E-04
2.9000E+00,-1.0377E+00,-1.0425E+00,-4.7656E-03
3.0000E+00,-1.0431E+00,-1.0486E+00,-5.4753E-03
3.1000E+00,-1.0414E+00,-1.0431E+00,-1.7237E-03
3.2000E+00,-1.0418E+00,-1.0455E+00,-3.7516E-03
3.3000E+00,-1.0406E+00,-1.0416E+00,-9.1255E-04
3.4000E+00,-1.0332E+00,-1.0373E+00,-4.0558E-03
3.5000E+00,-1.0318E+00,-1.0375E+00,-5.6781E-03
3.6000E+00,-1.0346E+00,-1.0429E+00,-8.3144E-03
3.7000E+00,-1.0331E+00,-1.0439E+00,-1.0748E-02
3.8000E+00,-1.0370E+00,-1.0425E+00,-5.4753E-03
3.9000E+00,-1.0369E+00,-1.0478E+00,-1.0951E-02
4.0000E+00,-1.0396E+00,-1.0528E+00,-1.3181E-02
4.1000E+00,-1.0373E+00,-1.0525E+00,-1.5209E-02
4.2000E+00,-1.0353E+00,-1.0570E+00,-2.1698E-02
4.3000E+00,-1.0418E+00,-1.0609E+00,-1.9164E-02
4.4000E+00,-1.0449E+00,-1.0634E+00,-1.8454E-02
4.5000E+00,-1.0434E+00,-1.0640E+00,-2.0583E-02
4.6000E+00,-1.0483E+00,-1.0701E+00,-2.1800E-02
4.7000E+00,-1.0513E+00,-1.0718E+00,-2.0482E-02
4.8000E+00,-1.0515E+00,-1.0808E+00,-2.9303E-02
4.9000E+00,-1.0537E+00,-1.0791E+00,-2.5349E-02
5.0000E+00,-1.0499E+00,-1.0762E+00,-2.6363E-02
5.1000E+00,-1.0444E+00,-1.0676E+00,-2.3219E-02
5.2000E+00,-1.0472E+00,-1.0670E+00,-1.9772E-02
5.3000E+00,-1.0432E+00,-1.0684E+00,-2.5247E-02
5.4000E+00,-1.0513E+00,-1.0705E+00,-1.9164E-02
5.5000E+00,-1.0556E+00,-1.0744E+00,-1.8758E-02
5.6000E+00,-1.0524E+00,-1.0741E+00,-2.1698E-02
5.7000E+00,-1.0604E+00,-1.0809E+00,-2.0482E-02
5.8000E+00,-1.0606E+00,-1.0798E+00,-1.9164E-02
5.9000E+00,-1.0663E+00,-1.0832E+00,-1.6933E-02
6.0000E+00,-1.0760E+00,-1.0824E+00,-6.3879E-03
6.1000E+00,-1.0651E+00,-1.0775E+00,-1.2472E-02
6.2000E+00,-1.0678E+00,-1.0826E+00,-1.4804E-02
6.3000E+00,-1.0602E+00,-1.0723E+00,-1.2066E-02
6.4000E+00,-1.0694E+00,-1.0768E+00,-7.4018E-03
6.5000E+00,-1.0628E+00,-1.0743E+00,-1.1458E-02
6.6000E+00,-1.0511E+00,-1.0641E+00,-1.2979E-02
6.7000E+00,-1.0634E+00,-1.0662E+00,-2.8391E-03
6.8000E+00,-1.0555E+00,-1.0616E+00,-6.0837E-03
6.9000E+00,-1.0552E+00,-1.0600E+00,-4.7656E-03
7.0000E+00,-1.0634E+00,-1.0694E+00,-6.0837E-03
7.1000E+00,-1.0671E+00,-1.0719E+00,-4.7656E-03
7.2000E+00,-1.0565E+00,-1.0679E+00,-1.1458E-02
7.3000E+00,-1.0603E+00,-1.0674E+00,-7.0976E-03
7.4000E+00,-1.0690E+00,-1.0687E+00,3.0418E-04
7.5000E+00,-1.0813E+00,-1.0787E+00,2.6363E-03
7.6000E+00,-1.0865E+00,-1.0913E+00,-4.8669E-03
7.7000E+00,-1.1002E+00,-1.0956E+00,4.5628E-03
7.8000E+00,-1.1210E+00,-1.1222E+00,-1.1153E-03
7.9000E+00,-1.1349E+00,-1.1382E+00,-3.2446E-03
8.0000E+00,-1.1425E+00,-1.1454E+00,-2.8391E-03
8.1000E+00,-1.1494E+00,-1.1536E+00,-4.1572E-03
8.2000E+00,-1.1595E+00,-1.1630E+00,-3.5488E-03
8.3000E+00,-1.1585E+00,-1.1495E+00,8.9227E-03
8.4000E+00,-1.1525E+00,-1.1406E+00,1.1863E-02
8.5000E+00,-1.1351E+00,-1.1243E+00,1.0849E-02
8.6000E+00,-1.1075E+00,-1.1125E+00,-5.0697E-03
8.7000E+00,-1.1088E+00,-1.1050E+00,3.7516E-03
8.8000E+00,-1.0977E+00,-1.0993E+00,-1.6223E-03
8.9000E+00,-1.0879E+00,-1.0818E+00,6.0837E-03
9.0000E+00,-1.0855E+00,-1.0839E+00,1.5209E-03
9.1000E+00,-1.0719E+00,-1.0767E+00,-4.8669E-03
9.2000E+00,-1.0661E+00,-1.0618E+00,4.2586E-03
9.3000E+00,-1.0590E+00,-1.0635E+00,-4.4614E-03
9.4000E+00,-1.0687E+00,-1.0657E+00,3.0418E-03
9.5000E+00,-1.0616E+00,-1.0608E+00,8.1116E-04
9.6000E+00,-1.0647E+00,-1.0599E+00,4.7656E-03
9.7000E+00,-1.0631E+00,-1.0659E+00,-2.8391E-03
9.8000E+00,-1.0653E+00,-1.0693E+00,-4.0558E-03
9.9000E+00,-1.0686E+00,-1.0697E+00,-1.1153E-03
