x_length,laser_off,laser_on,dV
0.0000E+00,-3.1663E-02,-2.7506E-02,4.1572E-03
1.0000E-01,-2.5072E-02,-2.2436E-02,2.6363E-03
2.0000E-01,-1.8076E-02,-1.6859E-02,1.2167E-03
3.0000E-01,-1.5237E-02,-1.2195E-02,3.0418E-03
4.0000E-01,-9.3560E-03,-1.0370E-02,-1.0139E-03
5.0000E-01,-3.8807E-03,-5.1988E-03,-1.3181E-03
6.0000E-01,1.2904E-03,3.3183E-03,2.0279E-03
7.0000E-01,5.1434E-03,6.4616E-03,1.3181E-03
8.0000E-01,8.3881E-03,8.4895E-03,1.0139E-04
9.0000E-01,8.0839E-03,8.4895E-03,4.0558E-04
1.0000E+00,9.9090E-03,1.0720E-02,8.1116E-04
1.1000E+00,1.3965E-02,1.5790E-02,1.8251E-03
1.2000E+00,1.6601E-02,1.6905E-02,3.0418E-04
1.3000E+00,1.6195E-02,1.7716E-02,1.5209E-03
1.4000E+00,1.5689E-02,1.6702E-02,1.0139E-03
1.5000E+00,1.4776E-02,1.4573E-02,-2.0279E-04
1.6000E+00,1.2038E-02,1.1329E-02,-7.0976E-04
1.7000E+00,8.5909E-03,7.8811E-03,-7.0976E-04
1.8000E+00,8.7937E-03,6.4616E-03,-2.3321E-03
1.9000E+00,7.7797E-03,6.1574E-03,-1.6223E-03
2.0000E+00,4.2309E-03,7.0699E-03,2.8391E-03
2.1000E+00,5.1434E-03,6.2588E-03,1.1153E-03
2.2000E+00,1.2241E-02,1.0010E-02,-2.2307E-03
2.3000E+00,1.7716E-02,2.0657E-02,2.9404E-03
2.4000E+00,2.3090E-02,2.4003E-02,9.1255E-04
2.5000E+00,2.7045E-02,2.6538E-02,-5.0697E-04
2.6000E+00,2.7349E-02,2.7349E-02,0.0000E+00
2.7000E+00,3.0391E-02,2.8261E-02,-2.1293E-03
2.8000E+00,2.9174E-02,2.8464E-02,-7.0976E-04
2.9000E+00,2.9377E-02,2.7349E-02,-2.0279E-03
3.0000E+00,2.7856E-02,2.6943E-02,-9.1255E-04
3.1000E+00,2.4104E-02,2.6741E-02,2.6363E-03
3.2000E+00,2.5220E-02,2.4814E-02,-4.0558E-04
3.3000E+00,2.4003E-02,1.9947E-02,-4.0558E-03
3.4000E+00,2.0048E-02,2.0657E-02,6.0837E-04
3.5000E+00,1.4472E-02,1.5486E-02,1.0139E-03
3.6000E+00,8.2867E-03,8.7937E-03,5.0697E-04
3.7000E+00,3.5211E-03,1.7974E-03,-1.7237E-03
3.8000E+00,-2.7653E-03,-3.4751E-03,-7.0976E-04
3.9000E+00,-4.3877E-03,-2.5626E-03,1.8251E-03
4.0000E+00,-4.8946E-03,-5.3002E-03,-4.0558E-04
4.1000E+00,-3.3737E-03,-3.6779E-03,-3.0418E-04
4.2000E+00,-2.2584E-03,-4.6918E-03,-2.4335E-03
4.3000E+00,-7.3281E-03,-5.4016E-03,1.9265E-03
4.4000E+00,-4.2863E-03,-4.9960E-03,-7.0976E-04
4.5000E+00,-3.3187E-04,-1.2908E-04,2.0279E-04
4.6000E+00,2.6086E-03,3.2169E-03,6.0837E-04
