x_length,laser_off,laser_on,dV
0.0000E+00,1.5795E-01,1.5663E-01,-1.3181E-03
1.0000E-01,1.6058E-01,1.6119E-01,6.0837E-04
2.0000E-01,1.6271E-01,1.6413E-01,1.4195E-03
3.0000E-01,1.6200E-01,1.6342E-01,1.4195E-03
4.0000E-01,1.6109E-01,1.6119E-01,1.0139E-04
5.0000E-01,1.5744E-01,1.5774E-01,3.0418E-04
6.0000E-01,1.5440E-01,1.5288E-01,-1.5209E-03
7.0000E-01,1.4882E-01,1.4923E-01,4.0558E-04
8.0000E-01,1.4943E-01,1.4852E-01,-9.1255E-04
9.0000E-01,1.4720E-01,1.4547E-01,-1.7237E-03
1.0000E+00,1.4639E-01,1.4588E-01,-5.0697E-04
1.1000E+00,1.4446E-01,1.4517E-01,7.0976E-04
1.2000E+00,1.4314E-01,1.4274E-01,-4.0558E-04
1.3000E+00,1.4162E-01,1.4111E-01,-5.0697E-04
1.4000E+00,1.3817E-01,1.3939E-01,1.2167E-03
1.5000E+00,1.3868E-01,1.3949E-01,8.1116E-04
1.6000E+00,1.3888E-01,1.3888E-01,0.0000E+00
1.7000E+00,1.3929E-01,1.3888E-01,-4.0558E-04
1.8000E+00,1.3878E-01,1.3777E-01,-1.0139E-03
1.9000E+00,1.3706E-01,1.3767E-01,6.0837E-04
2.0000E+00,1.4030E-01,1.3736E-01,-2.9404E-03
2.1000E+00,1.3797E-01,1.3473E-01,-3.2446E-03
2.2000E+00,1.3655E-01,1.3726E-01,7.0976E-04
2.3000E+00,1.3838E-01,1.3838E-01,-2.7756E-17
2.4000E+00,1.3959E-01,1.3858E-01,-1.0139E-03
2.5000E+00,1.3939E-01,1.4122E-01,1.8251E-03
2.6000E+00,1.4040E-01,1.3919E-01,-1.2167E-03
2.7000E+00,1.4111E-01,1.3878E-01,-2.3321E-03
2.8000E+00,1.3969E-01,1.3838E-01,-1.3181E-03
2.9000E+00,1.3554E-01,1.3686E-01,1.3181E-03
3.0000E+00,1.3189E-01,1.3168E-01,-2.0279E-04
3.1000E+00,1.3179E-01,1.2834E-01,-3.4474E-03
3.2000E+00,1.2844E-01,1.2672E-01,-1.7237E-03
3.3000E+00,1.2651E-01,1.2479E-01,-1.7237E-03
3.4000E+00,1.2641E-01,1.2479E-01,-1.6223E-03
3.5000E+00,1.2519E-01,1.2519E-01,2.7756E-17
3.6000E+00,1.2732E-01,1.2651E-01,-8.1116E-04
3.7000E+00,1.2834E-01,1.2753E-01,-8.1116E-04
3.8000E+00,1.3006E-01,1.2824E-01,-1.8251E-03
3.9000E+00,1.2966E-01,1.3016E-01,5.0697E-04
4.0000E+00,1.3108E-01,1.2905E-01,-2.0279E-03
4.1000E+00,1.3270E-01,1.2874E-01,-3.9544E-03
4.2000E+00,1.3097E-01,1.3300E-01,2.0279E-03
4.3000E+00,1.3422E-01,1.3513E-01,9.1255E-04
4.4000E+00,1.3868E-01,1.3959E-01,9.1255E-04
4.5000E+00,1.3827E-01,1.3696E-01,-1.3181E-03
4.6000E+00,1.3402E-01,1.3402E-01,-2.7756E-17
4.7000E+00,1.3179E-01,1.3158E-01,-2.0279E-04
4.8000E+00,1.3341E-01,1.3128E-01,-2.1293E-03
4.9000E+00,1.3138E-01,1.3138E-01,0.0000E+00
5.0000E+00,1.2986E-01,1.3108E-01,1.2167E-03
5.1000E+00,1.3016E-01,1.3118E-01,1.0139E-03
5.2000E+00,1.3756E-01,1.3746E-01,-1.0139E-04
5.3000E+00,1.4192E-01,1.4274E-01,8.1116E-04
5.4000E+00,1.5409E-01,1.5247E-01,-1.6223E-03
5.5000E+00,1.6707E-01,1.7001E-01,2.9404E-03
5.6000E+00,1.7802E-01,1.8116E-01,3.1432E-03
5.7000E+00,1.8938E-01,1.9201E-01,2.6363E-03
5.8000E+00,1.9120E-01,1.9201E-01,8.1116E-04
5.9000E+00,1.8532E-01,1.8522E-01,-1.0139E-04
6.0000E+00,1.7042E-01,1.6849E-01,-1.9265E-03
6.1000E+00,1.5855E-01,1.5450E-01,-4.0558E-03
6.2000E+00,1.4943E-01,1.4923E-01,-2.0279E-04
6.3000E+00,1.4699E-01,1.4649E-01,-5.0697E-04
6.4000E+00,1.4608E-01,1.4608E-01,0.0000E+00
6.5000E+00,1.4740E-01,1.4649E-01,-9.1255E-04
6.6000E+00,1.4710E-01,1.4821E-01,1.1153E-03
6.7000E+00,1.4781E-01,1.4781E-01,2.7756E-17
6.8000E+00,1.4699E-01,1.4781E-01,8.1116E-04
6.9000E+00,1.4994E-01,1.5054E-01,6.0837E-04
7.0000E+00,1.5105E-01,1.5095E-01,-1.0139E-04
7.1000E+00,1.5693E-01,1.5206E-01,-4.8669E-03
7.2000E+00,1.5734E-01,1.5460E-01,-2.7377E-03
7.3000E+00,1.5551E-01,1.5653E-01,1.0139E-03
7.4000E+00,1.5348E-01,1.5054E-01,-2.9404E-03
7.5000E+00,1.5206E-01,1.5308E-01,1.0139E-03
7.6000E+00,1.5054E-01,1.5176E-01,1.2167E-03
7.7000E+00,1.4852E-01,1.4689E-01,-1.6223E-03
7.8000E+00,1.4537E-01,1.4466E-01,-7.0976E-04
7.9000E+00,1.4101E-01,1.4162E-01,6.0837E-04
8.0000E+00,1.4142E-01,1.3949E-01,-1.9265E-03
8.1000E+00,1.3909E-01,1.3939E-01,3.0418E-04
