x_length,laser_off,laser_on,dV
0.0000E+00,-2.9428E-01,-2.9732E-01,-3.0418E-03
1.0000E-01,-2.9103E-01,-2.8860E-01,2.4335E-03
2.0000E-01,-2.8008E-01,-2.8028E-01,-2.0279E-04
3.0000E-01,-2.7714E-01,-2.7775E-01,-6.0837E-04
4.0000E-01,-2.7795E-01,-2.7673E-01,1.2167E-03
5.0000E-01,-2.7349E-01,-2.7349E-01,1.1102E-16
6.0000E-01,-2.7126E-01,-2.6801E-01,3.2446E-03
7.0000E-01,-2.7014E-01,-2.7065E-01,-5.0697E-04
8.0000E-01,-2.7237E-01,-2.7460E-01,-2.2307E-03
9.0000E-01,-2.7146E-01,-2.7501E-01,-3.5488E-03
1.0000E+00,-2.6700E-01,-2.6913E-01,-2.1293E-03
1.1000E+00,-2.6021E-01,-2.6061E-01,-4.0558E-04
1.2000E+00,-2.5392E-01,-2.5321E-01,7.0976E-04
1.3000E+00,-2.5057E-01,-2.4855E-01,2.0279E-03
1.4000E+00,-2.5159E-01,-2.5118E-01,4.0558E-04
1.5000E+00,-2.5585E-01,-2.5595E-01,-1.0139E-04
1.6000E+00,-2.6649E-01,-2.6639E-01,1.0139E-04
1.7000E+00,-2.7359E-01,-2.7420E-01,-6.0837E-04
1.8000E+00,-2.7531E-01,-2.7491E-01,4.0558E-04
1.9000E+00,-2.7146E-01,-2.7156E-01,-1.0139E-04
2.0000E+00,-2.6447E-01,-2.6670E-01,-2.2307E-03
2.1000E+00,-2.6416E-01,-2.6112E-01,3.0418E-03
2.2000E+00,-2.5889E-01,-2.5858E-01,3.0418E-04
2.3000E+00,-2.6132E-01,-2.6092E-01,4.0558E-04
2.4000E+00,-2.6234E-01,-2.6467E-01,-2.3321E-03
2.5000E+00,-2.6852E-01,-2.6751E-01,1.0139E-03
2.6000E+00,-2.7359E-01,-2.7471E-01,-1.1153E-03
2.7000E+00,-2.7825E-01,-2.7957E-01,-1.3181E-03
2.8000E+00,-2.8850E-01,-2.9144E-01,-2.9404E-03
2.9000E+00,-2.9509E-01,-2.9640E-01,-1.3181E-03
3.0000E+00,-2.9975E-01,-2.9803E-01,1.7237E-03
3.1000E+00,-2.9793E-01,-3.0005E-01,-2.1293E-03
3.2000E+00,-2.9569E-01,-2.9620E-01,-5.0697E-04
3.3000E+00,-2.9468E-01,-2.9367E-01,1.0139E-03
3.4000E+00,-2.9002E-01,-2.9123E-01,-1.2167E-03
3.5000E+00,-2.8322E-01,-2.8343E-01,-2.0279E-04
3.6000E+00,-2.8069E-01,-2.8180E-01,-1.1153E-03
3.7000E+00,-2.7592E-01,-2.7988E-01,-3.9544E-03
3.8000E+00,-2.7896E-01,-2.7876E-01,2.0279E-04
3.9000E+00,-2.7947E-01,-2.7673E-01,2.7377E-03
4.0000E+00,-2.8353E-01,-2.8586E-01,-2.3321E-03
4.1000E+00,-2.9002E-01,-2.8890E-01,1.1153E-03
4.2000E+00,-2.9661E-01,-2.9610E-01,5.0697E-04
4.3000E+00,-2.9782E-01,-2.9823E-01,-4.0558E-04
4.4000E+00,-3.0087E-01,-3.0137E-01,-5.0697E-04
4.5000E+00,-3.0543E-01,-3.0898E-01,-3.5488E-03
4.6000E+00,-3.1760E-01,-3.1466E-01,2.9404E-03
4.7000E+00,-3.2398E-01,-3.2348E-01,5.0697E-04
4.8000E+00,-3.2976E-01,-3.3210E-01,-2.3321E-03
4.9000E+00,-3.3554E-01,-3.3676E-01,-1.2167E-03
5.0000E+00,-3.4082E-01,-3.3899E-01,1.8251E-03
5.1000E+00,-3.3940E-01,-3.4031E-01,-9.1255E-04
5.2000E+00,-3.3919E-01,-3.4102E-01,-1.8251E-03
5.3000E+00,-3.4092E-01,-3.4153E-01,-6.0837E-04
5.4000E+00,-3.3879E-01,-3.4071E-01,-1.9265E-03
5.5000E+00,-3.3727E-01,-3.3656E-01,7.0976E-04
5.6000E+00,-3.3615E-01,-3.3524E-01,9.1255E-04
5.7000E+00,-3.3554E-01,-3.3818E-01,-2.6363E-03
5.8000E+00,-3.3615E-01,-3.3777E-01,-1.6223E-03
5.9000E+00,-3.4011E-01,-3.4061E-01,-5.0697E-04
6.0000E+00,-3.4122E-01,-3.4082E-01,4.0558E-04
6.1000E+00,-3.4700E-01,-3.4376E-01,3.2446E-03
6.2000E+00,-3.5045E-01,-3.4893E-01,1.5209E-03
6.3000E+00,-3.5035E-01,-3.5156E-01,-1.2167E-03
6.4000E+00,-3.5521E-01,-3.5278E-01,2.4335E-03
6.5000E+00,-3.5542E-01,-3.5572E-01,-3.0418E-04
6.6000E+00,-3.5957E-01,-3.5765E-01,1.9265E-03
6.7000E+00,-3.6302E-01,-3.6353E-01,-5.0697E-04
6.8000E+00,-3.6718E-01,-3.6758E-01,-4.0558E-04
6.9000E+00,-3.7488E-01,-3.7052E-01,4.3600E-03
7.0000E+00,-3.7377E-01,-3.7316E-01,6.0837E-04
7.1000E+00,-3.7113E-01,-3.7458E-01,-3.4474E-03
7.2000E+00,-3.6850E-01,-3.7022E-01,-1.7237E-03
7.3000E+00,-3.6363E-01,-3.6272E-01,9.1255E-04
7.4000E+00,-3.5826E-01,-3.5724E-01,1.0139E-03
7.5000E+00,-3.5126E-01,-3.5085E-01,4.0558E-04
7.6000E+00,-3.4223E-01,-3.4102E-01,1.2167E-03
7.7000E+00,-3.3463E-01,-3.3402E-01,6.0837E-04
7.8000E+00,-3.2125E-01,-3.2256E-01,-1.3181E-03
7.9000E+00,-3.1050E-01,-3.0583E-01,4.6642E-03
8.0000E+00,-2.9255E-01,-2.9367E-01,-1.1153E-03
8.1000E+00,-2.7927E-01,-2.7947E-01,-2.0279E-04
8.2000E+00,-2.7207E-01,-2.7146E-01,6.0837E-04
8.3000E+00,-2.7572E-01,-2.7379E-01,1.9265E-03
8.4000E+00,-2.8211E-01,-2.8049E-01,1.6223E-03
8.5000E+00,-2.8748E-01,-2.8596E-01,1.5209E-03
8.6000E+00,-2.8474E-01,-2.8566E-01,-9.1255E-04
8.7000E+00,-2.8261E-01,-2.8150E-01,1.1153E-03
8.8000E+00,-2.7562E-01,-2.7511E-01,5.0697E-04
8.9000E+00,-2.6649E-01,-2.7075E-01,-4.2586E-03
9.0000E+00,-2.6710E-01,-2.6426E-01,2.8391E-03
9.1000E+00,-2.6720E-01,-2.6497E-01,2.2307E-03
9.2000E+00,-2.6872E-01,-2.6933E-01,-6.0837E-04
9.3000E+00,-2.7055E-01,-2.7014E-01,4.0558E-04
9.4000E+00,-2.7197E-01,-2.7156E-01,4.0558E-04
9.5000E+00,-2.6822E-01,-2.6964E-01,-1.4195E-03
9.6000E+00,-2.6923E-01,-2.6548E-01,3.7516E-03
9.7000E+00,-2.6812E-01,-2.6974E-01,-1.6223E-03
9.8000E+00,-2.7491E-01,-2.7613E-01,-1.2167E-03
