x_length,laser_off,laser_on,dV
0.0000E+00,-2.4160E-02,-2.4971E-02,-8.1116E-04
1.0000E-01,-2.1219E-02,-2.0915E-02,3.0418E-04
2.0000E-01,-2.0509E-02,-2.4362E-02,-3.8530E-03
3.0000E-01,-2.3348E-02,-2.5478E-02,-2.1293E-03
4.0000E-01,-3.3792E-02,-3.4705E-02,-9.1255E-04
5.0000E-01,-3.9166E-02,-4.3425E-02,-4.2586E-03
6.0000E-01,-5.3463E-02,-5.6302E-02,-2.8391E-03
7.0000E-01,-6.0358E-02,-5.8127E-02,2.2307E-03
8.0000E-01,-6.4515E-02,-6.6137E-02,-1.6223E-03
9.0000E-01,-7.2322E-02,-7.2018E-02,3.0418E-04
1.0000E+00,-7.7088E-02,-7.3133E-02,3.9544E-03
1.1000E+00,-8.2766E-02,-8.4490E-02,-1.7237E-03
1.2000E+00,-9.3818E-02,-9.7164E-02,-3.3460E-03
1.3000E+00,-1.0213E-01,-1.0203E-01,1.0139E-04
1.4000E+00,-1.0528E-01,-1.0599E-01,-7.0976E-04
1.5000E+00,-1.0507E-01,-1.0426E-01,8.1116E-04
1.6000E+00,-1.0457E-01,-1.0365E-01,9.1255E-04
1.7000E+00,-1.0619E-01,-1.0325E-01,2.9404E-03
1.8000E+00,-1.0010E-01,-1.0163E-01,-1.5209E-03
1.9000E+00,-1.0010E-01,-1.0071E-01,-6.0837E-04
2.0000E+00,-9.9090E-02,-9.6961E-02,2.1293E-03
2.1000E+00,-9.7772E-02,-9.9496E-02,-1.7237E-03
2.2000E+00,-1.0021E-01,-9.9597E-02,6.0837E-04
2.3000E+00,-1.0163E-01,-1.0193E-01,-3.0418E-04
2.4000E+00,-1.0213E-01,-1.0233E-01,-2.0279E-04
2.5000E+00,-1.0264E-01,-1.0173E-01,9.1255E-04
2.6000E+00,-1.0254E-01,-1.0102E-01,1.5209E-03
2.7000E+00,-1.0021E-01,-1.0223E-01,-2.0279E-03
2.8000E+00,-9.9800E-02,-1.0021E-01,-4.0558E-04
2.9000E+00,-9.9192E-02,-9.7265E-02,1.9265E-03
3.0000E+00,-9.8482E-02,-9.7975E-02,5.0697E-04
3.1000E+00,-9.6454E-02,-9.5846E-02,6.0837E-04
3.2000E+00,-9.5643E-02,-9.7468E-02,-1.8251E-03
3.3000E+00,-9.8076E-02,-9.8989E-02,-9.1255E-04
3.4000E+00,-9.7062E-02,-9.7265E-02,-2.0279E-04
3.5000E+00,-9.9395E-02,-9.9192E-02,2.0279E-04
3.6000E+00,-1.0223E-01,-1.0061E-01,1.6223E-03
3.7000E+00,-1.0416E-01,-1.0396E-01,2.0279E-04
3.8000E+00,-1.0893E-01,-1.0751E-01,1.4195E-03
3.9000E+00,-1.1288E-01,-1.1247E-01,4.0558E-04
4.0000E+00,-1.1683E-01,-1.1410E-01,2.7377E-03
4.1000E+00,-1.1602E-01,-1.1805E-01,-2.0279E-03
4.2000E+00,-1.1623E-01,-1.1805E-01,-1.8251E-03
4.3000E+00,-1.2028E-01,-1.1907E-01,1.2167E-03
4.4000E+00,-1.1825E-01,-1.1977E-01,-1.5209E-03
4.5000E+00,-1.1754E-01,-1.1998E-01,-2.4335E-03
4.6000E+00,-1.1876E-01,-1.1927E-01,-5.0697E-04
4.7000E+00,-1.1389E-01,-1.1085E-01,3.0418E-03
4.8000E+00,-1.0406E-01,-1.0599E-01,-1.9265E-03
4.9000E+00,-1.0680E-01,-1.0680E-01,-1.3878E-17
5.0000E+00,-1.1420E-01,-1.1379E-01,4.0558E-04
5.1000E+00,-1.2596E-01,-1.2789E-01,-1.9265E-03
5.2000E+00,-1.3468E-01,-1.3407E-01,6.0837E-04
5.3000E+00,-1.3975E-01,-1.3630E-01,3.4474E-03
5.4000E+00,-1.4228E-01,-1.4046E-01,1.8251E-03
5.5000E+00,-1.4137E-01,-1.3874E-01,2.6363E-03
5.6000E+00,-1.3711E-01,-1.3580E-01,1.3181E-03
5.7000E+00,-1.3407E-01,-1.3296E-01,1.1153E-03
5.8000E+00,-1.3022E-01,-1.2991E-01,3.0418E-04
5.9000E+00,-1.2900E-01,-1.2332E-01,5.6781E-03
6.0000E+00,-1.2201E-01,-1.2170E-01,3.0418E-04
6.1000E+00,-1.2008E-01,-1.1643E-01,3.6502E-03
6.2000E+00,-1.1612E-01,-1.1815E-01,-2.0279E-03
6.3000E+00,-1.1481E-01,-1.1298E-01,1.8251E-03
6.4000E+00,-1.0852E-01,-1.0700E-01,1.5209E-03
6.5000E+00,-1.0416E-01,-1.0375E-01,4.0558E-04
6.6000E+00,-9.8381E-02,-9.6961E-02,1.4195E-03
6.7000E+00,-9.5339E-02,-9.4021E-02,1.3181E-03
6.8000E+00,-9.4426E-02,-9.2094E-02,2.3321E-03
6.9000E+00,-9.2905E-02,-9.3919E-02,-1.0139E-03
7.0000E+00,-9.1993E-02,-9.1891E-02,1.0139E-04
7.1000E+00,-8.7734E-02,-8.5098E-02,2.6363E-03
7.2000E+00,-8.1245E-02,-7.9623E-02,1.6223E-03
7.3000E+00,-7.6784E-02,-7.6581E-02,2.0279E-04
7.4000E+00,-7.2931E-02,-7.4451E-02,-1.5209E-03
7.5000E+00,-7.1308E-02,-7.2931E-02,-1.6223E-03
7.6000E+00,-7.4147E-02,-7.0294E-02,3.8530E-03
7.7000E+00,-7.1714E-02,-7.2424E-02,-7.0976E-04
7.8000E+00,-7.2322E-02,-7.2018E-02,3.0418E-04
7.9000E+00,-7.4350E-02,-7.5161E-02,-8.1116E-04
8.0000E+00,-7.8609E-02,-7.6378E-02,2.2307E-03
8.1000E+00,-8.1042E-02,-8.2056E-02,-1.0139E-03
8.2000E+00,-8.0738E-02,-7.8811E-02,1.9265E-03
8.3000E+00,-7.8609E-02,-7.8609E-02,0.0000E+00
8.4000E+00,-7.5263E-02,-7.4046E-02,1.2167E-03
8.5000E+00,-6.5833E-02,-6.6036E-02,-2.0279E-04
8.6000E+00,-6.0763E-02,-6.0155E-02,6.0837E-04
8.7000E+00,-5.7924E-02,-5.8837E-02,-9.1255E-04
8.8000E+00,-5.0522E-02,-5.0218E-02,3.0418E-04
8.9000E+00,-3.8659E-02,-3.8051E-02,6.0837E-04
9.0000E+00,-2.0814E-02,-1.6656E-02,4.1572E-03
9.1000E+00,-4.3327E-04,8.8487E-04,1.3181E-03
9.2000E+00,7.9825E-03,1.0923E-02,2.9404E-03
9.3000E+00,2.1367E-02,2.3597E-02,2.2307E-03
9.4000E+00,2.8566E-02,3.0188E-02,1.6223E-03
9.5000E+00,1.0822E-02,8.7937E-03,-2.0279E-03
9.6000E+00,-8.8490E-03,-9.3560E-03,-5.0697E-04
9.7000E+00,-1.4527E-02,-1.5237E-02,-7.0976E-04
9.8000E+00,-1.5845E-02,-1.3919E-02,1.9265E-03
9.9000E+00,-1.3615E-02,-1.2094E-02,1.5209E-03
