x_length,laser_off,laser_on,dV
0.0000E+00,-4.3339E-01,-4.3096E-01,2.4335E-03
1.0000E-01,-4.3106E-01,-4.2467E-01,6.3879E-03
2.0000E-01,-4.2751E-01,-4.2781E-01,-3.0418E-04
3.0000E-01,-4.2700E-01,-4.2639E-01,6.0837E-04
4.0000E-01,-4.2822E-01,-4.3096E-01,-2.7377E-03
5.0000E-01,-4.3278E-01,-4.3055E-01,2.2307E-03
6.0000E-01,-4.2507E-01,-4.2680E-01,-1.7237E-03
7.0000E-01,-4.2355E-01,-4.2477E-01,-1.2167E-03
8.0000E-01,-4.2102E-01,-4.1656E-01,4.4614E-03
9.0000E-01,-4.1696E-01,-4.2153E-01,-4.5628E-03
1.0000E+00,-4.1504E-01,-4.1453E-01,5.0697E-04
1.1000E+00,-4.1412E-01,-4.1047E-01,3.6502E-03
1.2000E+00,-4.1220E-01,-4.0409E-01,8.1116E-03
1.3000E+00,-4.0033E-01,-4.0611E-01,-5.7795E-03
1.4000E+00,-4.0267E-01,-3.9699E-01,5.6781E-03
1.5000E+00,-3.9567E-01,-3.9476E-01,9.1255E-04
1.6000E+00,-3.8969E-01,-3.8857E-01,1.1153E-03
1.7000E+00,-3.8482E-01,-3.8127E-01,3.5488E-03
1.8000E+00,-3.7590E-01,-3.7417E-01,1.7237E-03
1.9000E+00,-3.5907E-01,-3.5562E-01,3.4474E-03
2.0000E+00,-3.4355E-01,-3.4051E-01,3.0418E-03
2.1000E+00,-3.2885E-01,-3.2246E-01,6.3879E-03
2.2000E+00,-3.0725E-01,-3.1273E-01,-5.4753E-03
2.3000E+00,-3.0158E-01,-2.9935E-01,2.2307E-03
2.4000E+00,-3.0360E-01,-3.0441E-01,-8.1116E-04
2.5000E+00,-3.1050E-01,-3.0259E-01,7.9088E-03
2.6000E+00,-3.0452E-01,-3.1030E-01,-5.7795E-03
2.7000E+00,-3.1496E-01,-3.1648E-01,-1.5209E-03
2.8000E+00,-3.1547E-01,-3.2388E-01,-8.4158E-03
2.9000E+00,-3.2956E-01,-3.2500E-01,4.5628E-03
3.0000E+00,-3.3422E-01,-3.3321E-01,1.0139E-03
