x_length,laser_off,laser_on,dV
0.0000E+00,-7.9365E-03,-6.7197E-03,1.2167E-03
1.0000E-01,-1.0167E-02,-4.3877E-03,5.7795E-03
2.0000E-01,-6.6183E-03,-7.1253E-03,-5.0697E-04
3.0000E-01,-8.0379E-03,-6.1114E-03,1.9265E-03
4.0000E-01,-5.1988E-03,-8.0379E-03,-2.8391E-03
5.0000E-01,-1.0776E-02,-5.1988E-03,5.5767E-03
6.0000E-01,-6.5170E-03,-6.6183E-03,-1.0139E-04
7.0000E-01,-1.1688E-02,-1.0471E-02,1.2167E-03
8.0000E-01,-6.8211E-03,-5.8072E-03,1.0139E-03
9.0000E-01,-9.4024E-04,-5.3466E-04,4.0558E-04
1.0000E+00,-1.4472E-03,-1.2908E-04,1.3181E-03
1.1000E+00,-1.9542E-03,1.3918E-03,3.3460E-03
1.2000E+00,2.2030E-03,2.2030E-03,1.3010E-18
1.3000E+00,2.6086E-03,2.2030E-03,-4.0558E-04
1.4000E+00,4.0281E-03,1.1891E-03,-2.8391E-03
1.5000E+00,-3.3187E-04,3.1156E-03,3.4474E-03
1.6000E+00,4.0281E-03,2.7100E-03,-1.3181E-03
1.7000E+00,6.4616E-03,4.6365E-03,-1.8251E-03
1.8000E+00,7.9825E-03,9.6048E-03,1.6223E-03
1.9000E+00,9.1992E-03,1.1430E-02,2.2307E-03
2.0000E+00,1.5993E-02,1.4168E-02,-1.8251E-03
2.1000E+00,1.2241E-02,1.3154E-02,9.1255E-04
2.2000E+00,6.9686E-03,9.4020E-03,2.4335E-03
2.3000E+00,8.9964E-03,7.9825E-03,-1.0139E-03
2.4000E+00,9.5034E-03,1.3661E-02,4.1572E-03
2.5000E+00,1.0923E-02,1.1126E-02,2.0279E-04
2.6000E+00,1.0416E-02,1.1937E-02,1.5209E-03
2.7000E+00,1.0315E-02,9.0978E-03,-1.2167E-03
2.8000E+00,1.0010E-02,1.2849E-02,2.8391E-03
2.9000E+00,1.8832E-02,1.8325E-02,-5.0697E-04
