x_length,laser_off,laser_on,dV
0.0000E+00,-1.3427E-01,-1.3346E-01,8.1116E-04
1.0000E-01,-1.8893E-01,-1.8487E-01,4.0558E-03
2.0000E-01,-1.9450E-01,-1.8862E-01,5.8809E-03
3.0000E-01,-1.9542E-01,-1.8609E-01,9.3283E-03
4.0000E-01,-1.9389E-01,-1.8619E-01,7.7060E-03
5.0000E-01,-1.9582E-01,-1.8659E-01,9.2269E-03
6.0000E-01,-1.9481E-01,-1.8568E-01,9.1255E-03
7.0000E-01,-1.9308E-01,-1.8345E-01,9.6325E-03
8.0000E-01,-1.9308E-01,-1.8406E-01,9.0241E-03
9.0000E-01,-1.9247E-01,-1.8081E-01,1.1660E-02
1.0000E+00,-1.8720E-01,-1.7848E-01,8.7199E-03
1.1000E+00,-1.8903E-01,-1.7889E-01,1.0139E-02
1.2000E+00,-1.8639E-01,-1.7818E-01,8.2130E-03
1.3000E+00,-1.8548E-01,-1.7473E-01,1.0748E-02
1.4000E+00,-1.8761E-01,-1.7727E-01,1.0342E-02
1.5000E+00,-1.8690E-01,-1.7544E-01,1.1458E-02
1.6000E+00,-1.8670E-01,-1.7676E-01,9.9367E-03
1.7000E+00,-1.8629E-01,-1.7544E-01,1.0849E-02
1.8000E+00,-1.8517E-01,-1.7412E-01,1.1052E-02
1.9000E+00,-1.8345E-01,-1.7321E-01,1.0241E-02
2.0000E+00,-1.8305E-01,-1.7230E-01,1.0748E-02
2.1000E+00,-1.8457E-01,-1.7007E-01,1.4499E-02
2.2000E+00,-1.8122E-01,-1.6743E-01,1.3790E-02
2.3000E+00,-1.8335E-01,-1.6702E-01,1.6325E-02
2.4000E+00,-1.8345E-01,-1.6388E-01,1.9569E-02
2.5000E+00,-1.8041E-01,-1.6297E-01,1.7440E-02
2.6000E+00,-1.8061E-01,-1.6337E-01,1.7237E-02
2.7000E+00,-1.7879E-01,-1.6368E-01,1.5108E-02
2.8000E+00,-1.8000E-01,-1.6104E-01,1.8961E-02
2.9000E+00,-1.7848E-01,-1.5384E-01,2.4639E-02
3.0000E+00,-1.7676E-01,-1.5780E-01,1.8961E-02
3.1000E+00,-1.7483E-01,-1.5141E-01,2.3422E-02
3.2000E+00,-1.7666E-01,-1.4502E-01,3.1635E-02
3.3000E+00,-1.7402E-01,-1.3853E-01,3.5488E-02
3.4000E+00,-1.7331E-01,-1.3955E-01,3.3764E-02
3.5000E+00,-1.7149E-01,-1.3701E-01,3.4474E-02
3.6000E+00,-1.7230E-01,-1.3448E-01,3.7820E-02
3.7000E+00,-1.7068E-01,-1.3559E-01,3.5083E-02
3.8000E+00,-1.6905E-01,-1.3367E-01,3.5387E-02
3.9000E+00,-1.7078E-01,-1.3417E-01,3.6604E-02
4.0000E+00,-1.6804E-01,-1.3336E-01,3.4677E-02
4.1000E+00,-1.6621E-01,-1.3225E-01,3.3967E-02
4.2000E+00,-1.6581E-01,-1.2403E-01,4.1775E-02
4.3000E+00,-1.6500E-01,-1.1917E-01,4.5830E-02
4.4000E+00,-1.6175E-01,-1.1359E-01,4.8163E-02
4.5000E+00,-1.6449E-01,-1.1176E-01,5.2725E-02
4.6000E+00,-1.6256E-01,-1.1055E-01,5.2016E-02
4.7000E+00,-1.6378E-01,-1.0781E-01,5.5970E-02
4.8000E+00,-1.6530E-01,-9.8786E-02,6.6515E-02
4.9000E+00,-1.6327E-01,-8.7734E-02,7.5539E-02
5.0000E+00,-1.6672E-01,-7.8913E-02,8.7808E-02
5.1000E+00,-1.6865E-01,-7.9825E-02,8.8822E-02
5.2000E+00,-1.7402E-01,-8.0028E-02,9.3993E-02
5.3000E+00,-1.7483E-01,-8.3577E-02,9.1255E-02
5.4000E+00,-1.7970E-01,-9.3108E-02,8.6591E-02
5.5000E+00,-1.8264E-01,-1.0872E-01,7.3917E-02
5.6000E+00,-1.8497E-01,-1.2099E-01,6.3980E-02
5.7000E+00,-1.8903E-01,-1.3164E-01,5.7389E-02
5.8000E+00,-1.8801E-01,-1.3438E-01,5.3638E-02
5.9000E+00,-1.8507E-01,-1.3833E-01,4.6743E-02
6.0000E+00,-1.8487E-01,-1.3590E-01,4.8974E-02
6.1000E+00,-1.8163E-01,-1.3549E-01,4.6135E-02
6.2000E+00,-1.7848E-01,-1.3590E-01,4.2586E-02
6.3000E+00,-1.7838E-01,-1.3803E-01,4.0355E-02
6.4000E+00,-1.7919E-01,-1.4320E-01,3.5995E-02
6.5000E+00,-1.7676E-01,-1.4391E-01,3.2852E-02
6.6000E+00,-1.7899E-01,-1.4898E-01,3.0013E-02
6.7000E+00,-1.7635E-01,-1.5851E-01,1.7845E-02
6.8000E+00,-1.7433E-01,-1.5354E-01,2.0786E-02
6.9000E+00,-1.7473E-01,-1.5871E-01,1.6020E-02
7.0000E+00,-1.7686E-01,-1.5932E-01,1.7541E-02
7.1000E+00,-1.7595E-01,-1.5932E-01,1.6629E-02
7.2000E+00,-1.7615E-01,-1.6155E-01,1.4601E-02
7.3000E+00,-1.7402E-01,-1.6236E-01,1.1660E-02
7.4000E+00,-1.7595E-01,-1.6642E-01,9.5311E-03
7.5000E+00,-1.7635E-01,-1.6429E-01,1.2066E-02
7.6000E+00,-1.7422E-01,-1.6368E-01,1.0545E-02
7.7000E+00,-1.7605E-01,-1.6591E-01,1.0139E-02
7.8000E+00,-1.7544E-01,-1.6865E-01,6.7934E-03
7.9000E+00,-1.7493E-01,-1.7118E-01,3.7516E-03
8.0000E+00,-1.7514E-01,-1.6824E-01,6.8948E-03
8.1000E+00,-1.7656E-01,-1.6561E-01,1.0951E-02
8.2000E+00,-1.7493E-01,-1.6682E-01,8.1116E-03
8.3000E+00,-1.7149E-01,-1.6054E-01,1.0951E-02
8.4000E+00,-1.7088E-01,-1.5912E-01,1.1762E-02
8.5000E+00,-1.6601E-01,-1.5536E-01,1.0646E-02
8.6000E+00,-1.6023E-01,-1.4715E-01,1.3080E-02
8.7000E+00,-1.5161E-01,-1.3732E-01,1.4297E-02
8.8000E+00,-1.4492E-01,-1.3448E-01,1.0444E-02
8.9000E+00,-1.3590E-01,-1.3346E-01,2.4335E-03
9.0000E+00,-1.3458E-01,-1.3265E-01,1.9265E-03
9.1000E+00,-1.3367E-01,-1.3265E-01,1.0139E-03
9.2000E+00,-1.3519E-01,-1.3083E-01,4.3600E-03
9.3000E+00,-1.3458E-01,-1.3093E-01,3.6502E-03
9.4000E+00,-1.3316E-01,-1.2880E-01,4.3600E-03
9.5000E+00,-1.3144E-01,-1.2474E-01,6.6921E-03
9.6000E+00,-1.2799E-01,-1.2302E-01,4.9683E-03
9.7000E+00,-1.2748E-01,-1.2180E-01,5.6781E-03
9.8000E+00,-1.2647E-01,-1.1957E-01,6.8948E-03
9.9000E+00,-1.2393E-01,-1.1998E-01,3.9544E-03
