x_length,laser_off,laser_on,dV
0.0000E+00,-2.8961E-01,-2.9194E-01,-2.3321E-03
1.0000E-01,-2.9032E-01,-2.8809E-01,2.2307E-03
2.0000E-01,-2.9417E-01,-2.9255E-01,1.6223E-03
3.0000E-01,-2.9377E-01,-2.9286E-01,9.1255E-04
4.0000E-01,-2.9387E-01,-2.9265E-01,1.2167E-03
5.0000E-01,-2.9215E-01,-2.9255E-01,-4.0558E-04
6.0000E-01,-2.9448E-01,-2.9610E-01,-1.6223E-03
7.0000E-01,-2.9458E-01,-2.9549E-01,-9.1255E-04
8.0000E-01,-2.9296E-01,-2.9154E-01,1.4195E-03
9.0000E-01,-2.9407E-01,-2.9215E-01,1.9265E-03
1.0000E+00,-2.8799E-01,-2.9144E-01,-3.4474E-03
1.1000E+00,-2.8961E-01,-2.9042E-01,-8.1116E-04
1.2000E+00,-2.8505E-01,-2.8079E-01,4.2586E-03
1.3000E+00,-2.7947E-01,-2.7805E-01,1.4195E-03
1.4000E+00,-2.7542E-01,-2.7673E-01,-1.3181E-03
1.5000E+00,-2.7501E-01,-2.7156E-01,3.4474E-03
1.6000E+00,-2.7227E-01,-2.7460E-01,-2.3321E-03
1.7000E+00,-2.7420E-01,-2.7187E-01,2.3321E-03
1.8000E+00,-2.6872E-01,-2.6974E-01,-1.0139E-03
1.9000E+00,-2.7095E-01,-2.6883E-01,2.1293E-03
2.0000E+00,-2.7187E-01,-2.7177E-01,1.0139E-04
2.1000E+00,-2.7440E-01,-2.7187E-01,2.5349E-03
2.2000E+00,-2.7187E-01,-2.7623E-01,-4.3600E-03
2.3000E+00,-2.7592E-01,-2.7572E-01,2.0279E-04
2.4000E+00,-2.7734E-01,-2.7886E-01,-1.5209E-03
2.5000E+00,-2.8038E-01,-2.7704E-01,3.3460E-03
2.6000E+00,-2.8089E-01,-2.7937E-01,1.5209E-03
2.7000E+00,-2.7967E-01,-2.8292E-01,-3.2446E-03
2.8000E+00,-2.8049E-01,-2.8109E-01,-6.0837E-04
2.9000E+00,-2.8403E-01,-2.8038E-01,3.6502E-03
3.0000E+00,-2.8089E-01,-2.8373E-01,-2.8391E-03
3.1000E+00,-2.7744E-01,-2.7998E-01,-2.5349E-03
3.2000E+00,-2.7785E-01,-2.7724E-01,6.0837E-04
3.3000E+00,-2.7623E-01,-2.7724E-01,-1.0139E-03
3.4000E+00,-2.7491E-01,-2.7460E-01,3.0418E-04
3.5000E+00,-2.7065E-01,-2.6872E-01,1.9265E-03
3.6000E+00,-2.7237E-01,-2.7319E-01,-8.1116E-04
3.7000E+00,-2.7420E-01,-2.6913E-01,5.0697E-03
3.8000E+00,-2.7197E-01,-2.6953E-01,2.4335E-03
3.9000E+00,-2.7268E-01,-2.7400E-01,-1.3181E-03
4.0000E+00,-2.7400E-01,-2.7450E-01,-5.0697E-04
4.1000E+00,-2.7724E-01,-2.7288E-01,4.3600E-03
4.2000E+00,-2.7308E-01,-2.6933E-01,3.7516E-03
4.3000E+00,-2.7258E-01,-2.6943E-01,3.1432E-03
4.4000E+00,-2.7531E-01,-2.6923E-01,6.0837E-03
4.5000E+00,-2.7197E-01,-2.6822E-01,3.7516E-03
4.6000E+00,-2.7004E-01,-2.6477E-01,5.2725E-03
4.7000E+00,-2.7308E-01,-2.6548E-01,7.6046E-03
4.8000E+00,-2.6670E-01,-2.5402E-01,1.2674E-02
4.9000E+00,-2.6234E-01,-2.5199E-01,1.0342E-02
5.0000E+00,-2.6588E-01,-2.5422E-01,1.1660E-02
5.1000E+00,-2.6588E-01,-2.5270E-01,1.3181E-02
5.2000E+00,-2.6254E-01,-2.5047E-01,1.2066E-02
5.3000E+00,-2.5980E-01,-2.5189E-01,7.9088E-03
5.4000E+00,-2.6254E-01,-2.5514E-01,7.4018E-03
5.5000E+00,-2.6670E-01,-2.6102E-01,5.6781E-03
5.6000E+00,-2.6933E-01,-2.6629E-01,3.0418E-03
5.7000E+00,-2.7460E-01,-2.7308E-01,1.5209E-03
5.8000E+00,-2.7694E-01,-2.7349E-01,3.4474E-03
5.9000E+00,-2.7988E-01,-2.7755E-01,2.3321E-03
6.0000E+00,-2.7988E-01,-2.8109E-01,-1.2167E-03
6.1000E+00,-2.8109E-01,-2.7937E-01,1.7237E-03
6.2000E+00,-2.8789E-01,-2.8677E-01,1.1153E-03
6.3000E+00,-2.9144E-01,-2.9093E-01,5.0697E-04
6.4000E+00,-2.9245E-01,-2.9316E-01,-7.0976E-04
6.5000E+00,-2.9336E-01,-2.9630E-01,-2.9404E-03
6.6000E+00,-2.9478E-01,-2.9711E-01,-2.3321E-03
6.7000E+00,-2.9549E-01,-2.9306E-01,2.4335E-03
