x_length,laser_off,laser_on,dV
0.0000E+00,-1.0031E-01,-9.8279E-02,2.0279E-03
1.0000E-01,-1.2687E-01,-1.2393E-01,2.9404E-03
2.0000E-01,-1.3306E-01,-1.3397E-01,-9.1255E-04
3.0000E-01,-1.2687E-01,-1.2809E-01,-1.2167E-03
4.0000E-01,-9.6454E-02,-9.8178E-02,-1.7237E-03
5.0000E-01,-5.8532E-02,-5.7012E-02,1.5209E-03
6.0000E-01,-1.5541E-02,-1.2905E-02,2.6363E-03
7.0000E-01,2.3090E-02,2.3395E-02,3.0418E-04
8.0000E-01,4.4079E-02,4.4383E-02,3.0418E-04
9.0000E-01,5.7463E-02,5.9592E-02,2.1293E-03
1.0000E+00,7.8148E-02,8.1291E-02,3.1432E-03
1.1000E+00,9.3053E-02,9.7108E-02,4.0558E-03
1.2000E+00,1.0593E-01,1.0674E-01,8.1116E-04
1.3000E+00,1.2073E-01,1.2296E-01,2.2307E-03
1.4000E+00,1.3574E-01,1.3594E-01,2.0279E-04
1.5000E+00,1.4456E-01,1.4699E-01,2.4335E-03
1.6000E+00,1.4710E-01,1.5115E-01,4.0558E-03
1.7000E+00,1.5470E-01,1.5926E-01,4.5628E-03
1.8000E+00,1.7285E-01,1.7123E-01,-1.6223E-03
1.9000E+00,1.8492E-01,1.8664E-01,1.7237E-03
2.0000E+00,1.9424E-01,1.9820E-01,3.9544E-03
2.1000E+00,2.0276E-01,2.1067E-01,7.9088E-03
2.2000E+00,2.1675E-01,2.3146E-01,1.4702E-02
2.3000E+00,2.2689E-01,2.4220E-01,1.5311E-02
2.4000E+00,2.3886E-01,2.5255E-01,1.3688E-02
2.5000E+00,2.4809E-01,2.5914E-01,1.1052E-02
2.6000E+00,2.4930E-01,2.5954E-01,1.0241E-02
2.7000E+00,2.5153E-01,2.6461E-01,1.3080E-02
2.8000E+00,2.4920E-01,2.6218E-01,1.2979E-02
2.9000E+00,2.4880E-01,2.5822E-01,9.4297E-03
3.0000E+00,2.4474E-01,2.5194E-01,7.1990E-03
3.1000E+00,2.3845E-01,2.4525E-01,6.7934E-03
3.2000E+00,2.2811E-01,2.3176E-01,3.6502E-03
3.3000E+00,2.1767E-01,2.2091E-01,3.2446E-03
3.4000E+00,2.0347E-01,2.0631E-01,2.8391E-03
3.5000E+00,1.8897E-01,1.9272E-01,3.7516E-03
3.6000E+00,1.7194E-01,1.7468E-01,2.7377E-03
3.7000E+00,1.6119E-01,1.6372E-01,2.5349E-03
3.8000E+00,1.4416E-01,1.4679E-01,2.6363E-03
3.9000E+00,1.3006E-01,1.2783E-01,-2.2307E-03
4.0000E+00,1.1141E-01,1.1293E-01,1.5209E-03
4.1000E+00,9.6399E-02,9.5892E-02,-5.0697E-04
4.2000E+00,8.6766E-02,8.6259E-02,-5.0697E-04
4.3000E+00,7.9364E-02,8.2913E-02,3.5488E-03
4.4000E+00,8.7273E-02,8.7476E-02,2.0279E-04
4.5000E+00,9.9542E-02,1.0096E-01,1.4195E-03
4.6000E+00,1.1556E-01,1.1729E-01,1.7237E-03
4.7000E+00,1.2631E-01,1.2560E-01,-7.0976E-04
4.8000E+00,1.3179E-01,1.3108E-01,-7.0976E-04
4.9000E+00,1.2895E-01,1.3189E-01,2.9404E-03
5.0000E+00,1.2337E-01,1.2114E-01,-2.2307E-03
5.1000E+00,1.0410E-01,1.0725E-01,3.1432E-03
5.2000E+00,8.9098E-02,9.0416E-02,1.3181E-03
5.3000E+00,7.6931E-02,7.7742E-02,8.1116E-04
5.4000E+00,7.0340E-02,7.1760E-02,1.4195E-03
