x_length,laser_off,laser_on,dV
0.0000E+00,-2.6893E-01,-2.6599E-01,2.9404E-03
1.0000E-01,-2.6923E-01,-2.6710E-01,2.1293E-03
2.0000E-01,-2.7116E-01,-2.7237E-01,-1.2167E-03
3.0000E-01,-2.7673E-01,-2.7552E-01,1.2167E-03
4.0000E-01,-2.7592E-01,-2.7501E-01,9.1255E-04
5.0000E-01,-2.7673E-01,-2.7521E-01,1.5209E-03
6.0000E-01,-2.7673E-01,-2.7805E-01,-1.3181E-03
7.0000E-01,-2.7704E-01,-2.7765E-01,-6.0837E-04
8.0000E-01,-2.7592E-01,-2.7521E-01,7.0976E-04
9.0000E-01,-2.7643E-01,-2.7673E-01,-3.0418E-04
1.0000E+00,-2.7440E-01,-2.7339E-01,1.0139E-03
1.1000E+00,-2.6781E-01,-2.6943E-01,-1.6223E-03
1.2000E+00,-2.6761E-01,-2.6893E-01,-1.3181E-03
1.3000E+00,-2.6659E-01,-2.7024E-01,-3.6502E-03
1.4000E+00,-2.6599E-01,-2.6467E-01,1.3181E-03
1.5000E+00,-2.6426E-01,-2.6406E-01,2.0279E-04
1.6000E+00,-2.6548E-01,-2.6426E-01,1.2167E-03
1.7000E+00,-2.6467E-01,-2.6659E-01,-1.9265E-03
1.8000E+00,-2.6244E-01,-2.6173E-01,7.0976E-04
1.9000E+00,-2.6528E-01,-2.6538E-01,-1.0139E-04
2.0000E+00,-2.6213E-01,-2.6578E-01,-3.6502E-03
2.1000E+00,-2.6599E-01,-2.6528E-01,7.0976E-04
2.2000E+00,-2.6416E-01,-2.6680E-01,-2.6363E-03
2.3000E+00,-2.6680E-01,-2.6487E-01,1.9265E-03
2.4000E+00,-2.7126E-01,-2.6751E-01,3.7516E-03
2.5000E+00,-2.6751E-01,-2.6842E-01,-9.1255E-04
2.6000E+00,-2.7075E-01,-2.7562E-01,-4.8669E-03
2.7000E+00,-2.7187E-01,-2.7673E-01,-4.8669E-03
2.8000E+00,-2.8069E-01,-2.8201E-01,-1.3181E-03
2.9000E+00,-2.8049E-01,-2.8221E-01,-1.7237E-03
3.0000E+00,-2.9022E-01,-2.9397E-01,-3.7516E-03
3.1000E+00,-2.9590E-01,-2.9519E-01,7.0976E-04
3.2000E+00,-2.9772E-01,-2.9742E-01,3.0418E-04
3.3000E+00,-3.0147E-01,-2.9945E-01,2.0279E-03
3.4000E+00,-3.0401E-01,-2.9793E-01,6.0837E-03
3.5000E+00,-3.1080E-01,-3.0604E-01,4.7656E-03
3.6000E+00,-3.1384E-01,-3.0999E-01,3.8530E-03
3.7000E+00,-3.2104E-01,-3.1040E-01,1.0646E-02
3.8000E+00,-3.1526E-01,-3.0502E-01,1.0241E-02
3.9000E+00,-3.0421E-01,-2.9488E-01,9.3283E-03
4.0000E+00,-2.9752E-01,-2.8272E-01,1.4804E-02
4.1000E+00,-2.9002E-01,-2.7116E-01,1.8859E-02
4.2000E+00,-2.8251E-01,-2.5210E-01,3.0418E-02
4.3000E+00,-2.8028E-01,-2.4449E-01,3.5792E-02
4.4000E+00,-2.7430E-01,-2.3618E-01,3.8124E-02
4.5000E+00,-2.7552E-01,-2.2766E-01,4.7858E-02
4.6000E+00,-2.7815E-01,-2.1093E-01,6.7225E-02
4.7000E+00,-2.8180E-01,-1.9947E-01,8.2333E-02
4.8000E+00,-2.8241E-01,-1.8953E-01,9.2878E-02
4.9000E+00,-2.8120E-01,-1.8700E-01,9.4196E-02
5.0000E+00,-2.8241E-01,-1.8487E-01,9.7542E-02
5.1000E+00,-2.8059E-01,-1.8477E-01,9.5818E-02
5.2000E+00,-2.8647E-01,-1.7798E-01,1.0849E-01
