x_length,laser_off,laser_on,dV
0.0000E+00,-3.8056E-01,-3.8330E-01,-2.7377E-03
1.0000E-01,-3.7813E-01,-3.8127E-01,-3.1432E-03
2.0000E-01,-3.7813E-01,-3.7600E-01,2.1293E-03
3.0000E-01,-3.7843E-01,-3.7701E-01,1.4195E-03
4.0000E-01,-3.7326E-01,-3.7225E-01,1.0139E-03
5.0000E-01,-3.7002E-01,-3.6576E-01,4.2586E-03
6.0000E-01,-3.5967E-01,-3.6637E-01,-6.6921E-03
7.0000E-01,-3.6393E-01,-3.6525E-01,-1.3181E-03
8.0000E-01,-3.6079E-01,-3.6221E-01,-1.4195E-03
9.0000E-01,-3.6221E-01,-3.6708E-01,-4.8669E-03
1.0000E+00,-3.6089E-01,-3.6089E-01,-5.5511E-17
1.1000E+00,-3.6272E-01,-3.5856E-01,4.1572E-03
1.2000E+00,-3.6485E-01,-3.6393E-01,9.1255E-04
1.3000E+00,-3.6231E-01,-3.5734E-01,4.9683E-03
1.4000E+00,-3.5907E-01,-3.5633E-01,2.7377E-03
1.5000E+00,-3.5907E-01,-3.6160E-01,-2.5349E-03
1.6000E+00,-3.6180E-01,-3.6302E-01,-1.2167E-03
1.7000E+00,-3.6028E-01,-3.6333E-01,-3.0418E-03
1.8000E+00,-3.6251E-01,-3.6038E-01,2.1293E-03
1.9000E+00,-3.6028E-01,-3.5917E-01,1.1153E-03
2.0000E+00,-3.6089E-01,-3.6353E-01,-2.6363E-03
2.1000E+00,-3.6262E-01,-3.6170E-01,9.1255E-04
2.2000E+00,-3.6038E-01,-3.6302E-01,-2.6363E-03
2.3000E+00,-3.6191E-01,-3.6180E-01,1.0139E-04
2.4000E+00,-3.6424E-01,-3.5846E-01,5.7795E-03
2.5000E+00,-3.6414E-01,-3.5856E-01,5.5767E-03
2.6000E+00,-3.6444E-01,-3.5805E-01,6.3879E-03
2.7000E+00,-3.6718E-01,-3.6049E-01,6.6921E-03
2.8000E+00,-3.6809E-01,-3.6079E-01,7.3004E-03
2.9000E+00,-3.6160E-01,-3.6647E-01,-4.8669E-03
3.0000E+00,-3.6444E-01,-3.6251E-01,1.9265E-03
3.1000E+00,-3.7275E-01,-3.6272E-01,1.0038E-02
3.2000E+00,-3.7245E-01,-3.6637E-01,6.0837E-03
3.3000E+00,-3.7458E-01,-3.6221E-01,1.2370E-02
3.4000E+00,-3.6931E-01,-3.5947E-01,9.8353E-03
3.5000E+00,-3.7387E-01,-3.5694E-01,1.6933E-02
3.6000E+00,-3.7154E-01,-3.5055E-01,2.0989E-02
3.7000E+00,-3.7417E-01,-3.5025E-01,2.3929E-02
3.8000E+00,-3.7742E-01,-3.4244E-01,3.4981E-02
3.9000E+00,-3.7296E-01,-3.4142E-01,3.1534E-02
4.0000E+00,-3.7823E-01,-3.2814E-01,5.0089E-02
4.1000E+00,-3.7570E-01,-3.3128E-01,4.4411E-02
4.2000E+00,-3.7813E-01,-3.2449E-01,5.3638E-02
4.3000E+00,-3.7833E-01,-3.1648E-01,6.1851E-02
4.4000E+00,-3.8107E-01,-3.1962E-01,6.1445E-02
4.5000E+00,-3.8563E-01,-3.1060E-01,7.5032E-02
4.6000E+00,-3.8624E-01,-3.1263E-01,7.3613E-02
4.7000E+00,-3.8695E-01,-3.0746E-01,7.9493E-02
4.8000E+00,-3.9618E-01,-3.0877E-01,8.7402E-02
4.9000E+00,-3.9384E-01,-3.0097E-01,9.2878E-02
5.0000E+00,-3.9212E-01,-3.0158E-01,9.0546E-02
5.1000E+00,-3.9121E-01,-3.0056E-01,9.0647E-02
5.2000E+00,-3.9070E-01,-3.0472E-01,8.5983E-02
5.3000E+00,-3.9750E-01,-3.0401E-01,9.3486E-02
