x_length,laser_off,laser_on,dV
0.0000E+00,-5.0406E-01,-5.0366E-01,4.0558E-04
1.0000E-01,-5.0001E-01,-4.9554E-01,4.4614E-03
2.0000E-01,-4.9940E-01,-5.0132E-01,-1.9265E-03
3.0000E-01,-4.9605E-01,-4.7952E-01,1.6527E-02
4.0000E-01,-4.7516E-01,-4.6158E-01,1.3587E-02
5.0000E-01,-4.7760E-01,-4.7922E-01,-1.6223E-03
6.0000E-01,-4.9392E-01,-5.0163E-01,-7.7060E-03
7.0000E-01,-4.9453E-01,-4.8196E-01,1.2573E-02
8.0000E-01,-4.9585E-01,-4.9919E-01,-3.3460E-03
9.0000E-01,-4.9970E-01,-4.9838E-01,1.3181E-03
1.0000E+00,-5.0132E-01,-5.0183E-01,-5.0697E-04
1.1000E+00,-5.0234E-01,-5.0213E-01,2.0279E-04
1.2000E+00,-5.0507E-01,-5.0467E-01,4.0558E-04
1.3000E+00,-5.0690E-01,-5.0649E-01,4.0558E-04
1.4000E+00,-5.0791E-01,-5.0731E-01,6.0837E-04
1.5000E+00,-5.0781E-01,-5.0781E-01,0.0000E+00
1.6000E+00,-5.0386E-01,-5.0518E-01,-1.3181E-03
1.7000E+00,-5.0396E-01,-5.0396E-01,1.1102E-16
1.8000E+00,-5.0142E-01,-5.0315E-01,-1.7237E-03
1.9000E+00,-5.0001E-01,-5.0071E-01,-7.0976E-04
2.0000E+00,-4.9970E-01,-4.9930E-01,4.0558E-04
2.1000E+00,-4.9950E-01,-5.0021E-01,-7.0976E-04
2.2000E+00,-5.0092E-01,-5.0061E-01,3.0418E-04
2.3000E+00,-5.0031E-01,-4.9879E-01,1.5209E-03
2.4000E+00,-5.0224E-01,-5.0213E-01,1.0139E-04
2.5000E+00,-5.0234E-01,-5.0315E-01,-8.1116E-04
2.6000E+00,-4.9879E-01,-5.0001E-01,-1.2167E-03
2.7000E+00,-5.0011E-01,-4.9859E-01,1.5209E-03
2.8000E+00,-4.9950E-01,-4.9727E-01,2.2307E-03
