x_length,laser_off,laser_on,dV
0.0000E+00,-3.7093E-01,-3.7103E-01,-1.0139E-04
1.0000E-01,-3.7215E-01,-3.6637E-01,5.7795E-03
2.0000E-01,-3.7052E-01,-3.7174E-01,-1.2167E-03
3.0000E-01,-3.7255E-01,-3.7052E-01,2.0279E-03
4.0000E-01,-3.7600E-01,-3.7630E-01,-3.0418E-04
5.0000E-01,-3.7600E-01,-3.7935E-01,-3.3460E-03
6.0000E-01,-3.7711E-01,-3.7711E-01,0.0000E+00
7.0000E-01,-3.7651E-01,-3.7428E-01,2.2307E-03
8.0000E-01,-3.7833E-01,-3.8087E-01,-2.5349E-03
9.0000E-01,-3.7874E-01,-3.7803E-01,7.0976E-04
1.0000E+00,-3.7620E-01,-3.8279E-01,-6.5907E-03
1.1000E+00,-3.8411E-01,-3.8310E-01,1.0139E-03
1.2000E+00,-3.8249E-01,-3.8056E-01,1.9265E-03
1.3000E+00,-3.8097E-01,-3.8137E-01,-4.0558E-04
1.4000E+00,-3.8421E-01,-3.8472E-01,-5.0697E-04
1.5000E+00,-3.8442E-01,-3.7843E-01,5.9823E-03
1.6000E+00,-3.8046E-01,-3.7955E-01,9.1255E-04
1.7000E+00,-3.7772E-01,-3.8360E-01,-5.8809E-03
1.8000E+00,-3.8472E-01,-3.7924E-01,5.4753E-03
1.9000E+00,-3.7975E-01,-3.7864E-01,1.1153E-03
2.0000E+00,-3.7995E-01,-3.7965E-01,3.0418E-04
2.1000E+00,-3.8482E-01,-3.7823E-01,6.5907E-03
2.2000E+00,-3.8269E-01,-3.8249E-01,2.0279E-04
2.3000E+00,-3.8411E-01,-3.8736E-01,-3.2446E-03
2.4000E+00,-3.8817E-01,-3.8725E-01,9.1255E-04
2.5000E+00,-3.9040E-01,-3.8867E-01,1.7237E-03
2.6000E+00,-3.9009E-01,-3.9019E-01,-1.0139E-04
2.7000E+00,-3.9384E-01,-3.9334E-01,5.0697E-04
2.8000E+00,-3.9567E-01,-3.9445E-01,1.2167E-03
2.9000E+00,-3.9476E-01,-3.9486E-01,-1.0139E-04
3.0000E+00,-3.9587E-01,-3.9800E-01,-2.1293E-03
3.1000E+00,-3.9679E-01,-3.9506E-01,1.7237E-03
3.2000E+00,-3.9506E-01,-3.9912E-01,-4.0558E-03
3.3000E+00,-3.9648E-01,-3.9739E-01,-9.1255E-04
3.4000E+00,-3.9689E-01,-3.9455E-01,2.3321E-03
3.5000E+00,-3.9476E-01,-3.9395E-01,8.1116E-04
3.6000E+00,-3.9516E-01,-3.9090E-01,4.2586E-03
3.7000E+00,-3.9080E-01,-3.8878E-01,2.0279E-03
3.8000E+00,-3.9090E-01,-3.8766E-01,3.2446E-03
3.9000E+00,-3.8665E-01,-3.9121E-01,-4.5628E-03
4.0000E+00,-3.9060E-01,-3.9293E-01,-2.3321E-03
4.1000E+00,-3.9050E-01,-3.9202E-01,-1.5209E-03
4.2000E+00,-3.8959E-01,-3.8766E-01,1.9265E-03
